id_card,academic_year_id,to_pay,pay_1_no,pay_1,pay_2_no,pay_2,pay_3_no,pay_3,sport_no,sport
e20110406,2015,500,,,,,,,,
e20110143,2015,500,,,,,,,e20110143,
e20110359,2015,450,1543,225,3896,225,,,e20110359,
e20131015,2015,300,,,,,,,,
e20110655,2015,225,2650,225,,,,,e20110655,
e20100079,2015,450,2584,450,,,,,,
e20120606,2015,550,,,,,,,,
,2015,450,,,,,,,e20110266,
e20110059,2015,450,1892,225,4479,225,,,e20110059,
,2015,450,2542,225,5752,225,,,e20110301,
e20130971,2015,300,1610,100,,,,,,
e20110228,2015,225,3121,225,,,,,e20110228,
e20140872,2015,500,1115,250,4103,250,,,,
e20130893,2015,550,,,,,,,,
e20110593,2015,0,,,,,,,e20110593,
e20110812,2015,225,1738,115,4062,110,,,e20110812,
e20110306,2015,450,1777,450,,,,,e20110306,
e20100331,2015,225,2282,100,4729,125,,,,
e20140879,2015,0,1260,,,,,,,
e20120032,2015,500,2873,200,5188,300,,,,
e20110171,2015,225,5046,225,,,,,e20110171,
e20120329,2015,500,2509,250,5204,250,,,,
,2015,300,,,,,,,,
,2015,0,,,,,,,,
e20110172,2015,450,2949,450,,,,,e20110172,
e20130412,2015,550,2285,275,4503,275,,,,
e20110435,2015,225,1586,225,,,,,e20110435,
e20100068,2015,450,3330,450,,,,,,
e20110299,2015,225,3029,125,5306,100,,,e20110299,
e20110315,2015,450,2553,225,5762,225,,,e20110315,
e20131053,2015,300,4560,300,,,,,,
e20110658,2015,450,4551,450,,,,,e20110658,
e20110282,2015,450,1546,450,,,,,e20110282,
e20110668,2015,225,2397,225,,,,,e20110668,
e20110710,2015,450,1604,225,3679,225,,,e20110710,
e20140815,2015,550,177,275,4151,275,,,,
e20120620,2015,500,3101,250,4825,250,,,,
e20130988,2015,300,1523,200,4817,100,,,,
e20130161,2015,550,5727,550,,,,,,
e20120349,2015,500,2971,250,4378,250,,,,
e20110543,2015,225,2927,110,4989,115,,,e20110543,
e20110415,2015,450,1701,225,4440,225,,,e20110415,
e20121191,2015,200,,,,,,,,
e20120766,2015,250,2672,250,,,,,,
e20110323,2015,0,,,,,,,e20110323,
e20110609,2015,450,3237,450,,,,,e20110609,
e20110058,2015,450,4816,400,,,,,e20110058,
e20140862,2015,250,1044,100,4757,150,,,,
e20110643,2015,450,3381,450,,,,,e20110643,
e20120666,2015,550,,,,,,,,
e20110206,2015,450,4183,225,,,,,e20110206,
e20130160,2015,550,,,,,,,,
e20130775,2015,550,1674,550,,,,,,
e20110723,2015,450,3305,200,,,,,e20110723,
e20110391,2015,450,1686,225,4206,225,,,e20110391,
e20110053,2015,450,1646,450,,,,,e20110053,
e20120264,2015,500,2068,250,3820,250,,,,
e20110420,2015,500,,,,,,,,
e20140695,2015,400,741,200,,,,,,
e20120696,2015,500,1758,500,,,,,,
e20110101,2015,450,3137,300,5285,150,,,e20110101,
e20110440,2015,450,3157,225,5558,225,,,e20110440,
e20110127,2015,450,3360,450,,,,,e20110127,
e20110129,2015,225,2375,100,4111,125,,,e20110129,
e20120327,2015,500,3231,500,,,,,,
e20120574,2015,550,,,,,,,,
e20110013,2015,225,1775,100,4805,125,,,e20110013,
e20110216,2015,450,2552,225,5761,225,,,e20110216,
e20110324,2015,450,1810,225,4830,225,,,e20110324,
e20120578,2015,550,,,,,,,,
e20110044,2015,450,3357,450,,,,,e20110044,
e20110116,2015,450,2924,225,5075,225,,,e20110116,
e20110464,2015,450,1090,225,3924,225,,,e20110464,
e20110300,2015,225,1495,225,,,,,e20110300,
e20140857,2015,500,22,250,5569,250,,,,
e20120664,2015,500,3410,500,,,,,,
e20120175,2015,500,2730,250,4811,250,,,,
e20140525,2015,550,388,275,4038,275,,,,
e20130072,2015,0,,,,,,,,
e20131204,2015,450,1960,225,3958,225,,,e20131203,
e20100312,2015,225,2051,225,,,,,,
e20110397,2015,450,3341,200,4787,250,,,e20110397,
e20140188,2015,550,600,200,,,,,,
e20120635,2015,550,,,,,,,,
e20120228,2015,550,5726,300,,,,,,
e20120549,2015,550,,,,,,,,
e20110056,2015,450,2754,200,4887,250,,,e20110056,
e20110715,2015,450,1213,450,,,,,e20110715,
e20100124,2015,0,,,,,,,,
e20100675,2015,450,2279,300,4727,150,,,,
e20110512,2015,450,2522,225,4648,225,,,e20110512,
e20130929,2015,550,1611,275,4977,275,,,,
e20130402,2015,550,2719,275,4247,275,,,,
e20110031,2015,450,1483,225,4913,225,,,e20110031,
e20110009,2015,450,2554,225,5763,225,,,e20110009,
e20120045,2015,500,1464,200,2468,300,,,,
e20131167,2015,300,1647,150,5238,150,,,,
e20110551,2015,450,2698,225,4768,225,,,e20110551,
e20120139,2015,0,,,,,,,,
e20130865,2015,550,,,,,,,,
e20110765,2015,450,1155,230,5122,220,,,e20110765,
e20120786,2015,500,3109,250,5524,250,,,,
e20120627,2015,500,2704,250,5004,250,,,,
e20100614,2015,0,,,,,,,,
e20120247,2015,500,,,,,,,,
e20110702,2015,450,3383,450,,,,,e20110702,
e20110025,2015,450,4832,450,,,,,e20110025,
e20140313,2015,550,362,275,4489,275,,,,
e20100428,2015,450,2497,250,5434,200,,,,
e20120725,2015,500,1905,250,4186,250,,,,
e20110033,2015,450,2973,450,,,,,e20110033,
e20110015,2015,450,2914,125,3932,325,,,,
e20110481,2015,450,2443,225,5355,225,,,e20110481,
e20140859,2015,500,910,250,5571,250,,,,
e20130758,2015,400,1673,200,4829,200,,,,
e20110089,2015,450,,,,,,,e20110089,
e20110276,2015,450,2913,225,4781,225,,,e20110276,
e20110380,2015,225,3368,225,,,,,e20110380,
e20110066,2015,450,2702,225,4810,225,,,e20110066,
e20120187,2015,0,,,,,,,,
e20110261,2015,450,1175,225,4734,225,,,e20110261,
e20120408,2015,500,3049,250,5636,250,,,,
e20130998,2015,300,,,,,,,,
e20140490,2015,550,613,280,,,,,,
e20110529,2015,450,1856,225,3778,225,,,e20110529,
e20130363,2015,550,2390,275,4697,275,,,,
e20110175,2015,450,2934,225,4702,225,,,e20110175,
e20120227,2015,500,3252,250,,,,,,
e20141067,2015,300,1608,150,,,,,,
e20110343,2015,450,2778,450,,,,,e20110343,
e20130503,2015,550,331,300,4314,250,,,,
e20120619,2015,500,3160,250,,,,,,
,2015,0,,,,,,,,
,2015,500,3209,250,5485,250,,,,
e20130056,2015,550,2367,250,4652,300,,,,
e20130345,2015,0,,,,,,,,
e20130872,2015,550,1803,275,5320,275,,,,
e20120515,2015,500,2138,500,,,,,,
e20141043,2015,300,950,150,,,,,,
e20131170,2015,0,,,,,,,,
e20130900,2015,550,2117,275,4303,275,,,,
e20110385,2015,450,2790,225,5473,225,,,e20110385,
e20120661,2015,500,3409,500,,,,,,
e20120693,2015,500,1313,250,4072,250,,,,
e20130883,2015,550,,,,,,,,
e20110789,2015,450,1822,225,4276,225,,,e20110789,
e20110273,2015,450,1825,225,5136,225,,,e20110273,
e20131041,2015,200,3090,100,5637,100,,,,
e20100340,2015,450,2658,450,,,,,,
e20110278,2015,0,,,,,,,e20110278,
e20120306,2015,0,,,,,,,,
e20110575,2015,450,3376,450,,,,,e20110575,
,2015,500,1041,250,3746,250,,,,
,2015,500,2274,250,5340,250,,,,
e20140840,2015,250,1091,250,,,,,,
e20120925,2015,300,,,,,,,,
e20120423,2015,500,3404,500,,,,,,
e20131159,2015,300,2314,150,4379,150,,,,
e20140069,2015,550,530,275,3934,275,,,,
e20120488,2015,500,1665,250,3689,250,,,,
e20110504,2015,450,1663,225,5235,225,,,e20110504,
e20131233,2015,300,,,,,,,,
e20120757,2015,500,3722,300,4990,200,,,,
e20140483,2015,550,66,275,4394,275,,,,
e20120734,2015,500,2245,250,5160,250,,,,
e20120246,2015,250,,,,,,,,
e20120158,2015,400,,,,,,,,
e20110341,2015,450,2797,225,5732,225,,,e20110341,
e20110750,2015,450,2983,225,5239,225,,,e20110750,
e20110616,2015,450,2922,250,5406,200,,,e20110616,
e20110109,2015,450,3189,225,4808,225,,,e20110109,
e20120311,2015,0,,,,,,,,
e20120129,2015,550,,,,,,,,
e20110203,2015,225,3364,225,,,,,e20110203,
e20140456,2015,550,119,550,,,,,,
e20100664,2015,450,2488,300,4876,150,,,,
e20110404,2015,225,1910,125,4740,100,,,e20110404,
e20140920,2015,0,642,100,,,,,,
e20120792,2015,500,,500,,,,,,
e20120030,2015,500,2590,250,5252,250,,,,
e20120212,2015,500,2120,250,5062,250,,,,
e20110569,2015,450,3009,200,5194,250,,,e20110569,
e20130876,2015,550,3059,275,3804,275,,,,
e20140768,2015,0,,,,,,,,
e20120092,2015,0,,,,,,,,
,2015,0,,,,,,,,
e20120113,2015,250,,,,,,,,
,2015,450,2543,225,5753,225,,,e20110446,
,2015,0,,,,,,,,
e20120364,2015,250,1656,250,,,,,,
e20120487,2015,500,2883,150,3110,150,5502,200,,
e20140516,2015,550,592,275,4420,275,,,,
e20120147,2015,500,3256,350,5318,150,,,,
e20110185,2015,450,4385,450,,,,,e20110185,
e20140347,2015,550,268,275,3738,275,,,,
e20120506,2015,500,3235,250,5512,250,,,,
e20130723,2015,0,,,,,,,,
e20130518,2015,550,2146,275,4452,275,,,,
e20130695,2015,550,1205,300,,,,,,
e20130028,2015,400,1228,400,,,,,,
e20130265,2015,550,2687,200,5247,350,,,,
e20110477,2015,450,2523,450,,,,,e20110477,
e20110577,2015,0,,,,,,,e20110577,
e20120703,2015,550,1235,275,,,,,,
e20131042,2015,300,1537,150,5287,150,,,,
e20130433,2015,550,1474,275,4529,275,,,,
e20120453,2015,500,,,,,,,,
e20120609,2015,500,3005,250,5365,250,,,,
e20120424,2015,500,2324,250,5107,250,,,,
,2015,0,,,,,,,,
,2015,300,914,150,3562,150,,,,
e20120444,2015,500,,,,,,,,
e20131185,2015,200,2079,100,5146,100,,,,
e20120132,2015,400,,,,,,,,
e20130573,2015,550,,,,,,,,
e20120344,2015,500,1884,250,4982,250,,,,
e20130636,2015,550,1995,275,4719,275,,,,
,2015,0,,,,,,,,
e20140849,2015,500,1168,250,4253,250,,,,
e20130321,2015,550,3191,250,4301,300,,,,
e20120483,2015,500,,,,,,,,
,2015,0,,,,,,,,
e20120403,2015,500,3515,500,,,,,,
e20120569,2015,550,,,,,,,,
e20110119,2015,450,3359,450,,,,,e20110119,
e20130243,2015,550,1187,275,4516,275,,,,
e20120289,2015,500,3294,250,5264,250,,,,
e20110287,2015,450,3366,450,,,,,e20110287,
e20120374,2015,250,3397,250,,,,,,
e20120591,2015,500,2705,500,,,,,,
e20120745,2015,250,1253,250,,,,,,
e20120042,2015,0,,,,,,,,
e20120163,2015,500,1315,500,,,,,,
e20120524,2015,550,,,,,,,,
e20120142,2015,550,,,,,,,,
e20110258,2015,225,1773,100,4770,125,,,e20110258,
e20120428,2015,250,3156,250,,,,,,
e20120700,2015,500,1566,250,4930,250,,,,
e20130164,2015,0,,,,,,,,
,2015,300,,,,,,,,
,2015,500,2942,500,,,,,,
,2015,550,1669,250,5051,300,,,,
e20120104,2015,500,3077,250,5323,250,,,,
e20120449,2015,550,,,,,,,,
e20110455,2015,450,2435,400,,,,,e20110455,
e20131175,2015,300,2162,150,5594,150,,,,
e20110179,2015,500,,,,,,,,
e20120422,2015,500,1726,250,3500,250,,,,
e20130477,2015,550,765,300,4835,250,,,,
,2015,0,,,,,,,,
,2015,450,1709,250,4504,200,,,e20110756,
,2015,450,,,,,,,e20110760,
e20120093,2015,550,4123,200,,,,,,
e20140845,2015,500,18,500,,,,,,
e20120211,2015,500,2175,250,3863,250,,,,
e20110620,2015,450,2164,300,5316,150,,,e20110620,
e20131123,2015,0,,,,,,,,
e20130268,2015,550,2686,200,5245,350,,,,
e20120079,2015,500,,,,,,,,
e20130158,2015,550,1056,300,3920,250,,,,
e20110151,2015,0,,,,,,,e20110151,
e20140181,2015,550,231,275,3894,275,,,,
e20120298,2015,250,3154,125,3849,125,,,,
e20140968,2015,0,,,,,,,,
,2015,0,,,,,,,,
,2015,250,3067,125,4102,125,,,,
e20120174,2015,500,1759,500,,,,,,
e20120236,2015,500,3006,250,5336,250,,,,
e20120288,2015,500,3295,500,,,,,,
e20110704,2015,450,,,,,,,e20110704,
e20120462,2015,550,,,,,,,,
e20120514,2015,500,5109,500,,,,,,
e20130797,2015,0,,,,,,,,
e20140838,2015,250,1009,250,,,,,,
e20120665,2015,500,2867,250,5006,250,,,,
e20130832,2015,550,1021,275,4391,275,,,,
e20130697,2015,550,322,300,4673,200,5598,50,,
e20120759,2015,550,,,,,,,,
,2015,550,367,275,,,,,,
,2015,225,3327,200,5647,25,,,,
,2015,300,994,300,,,,,,
,2015,0,,,,,,,,
,2015,250,3411,250,,,,,,
,2015,0,,,,,,,,
e20120098,2015,550,,,,,,,,
e20130687,2015,550,1440,275,435,275,,,,
e20110447,2015,450,1933,225,3862,225,,,e20110447,
e20120709,2015,500,2148,250,4421,250,,,,
e20110310,2015,225,3302,100,1013,125,,,e20110310,
e20120479,2015,500,3170,250,4231,250,,,,
e20120622,2015,500,2789,250,4637,250,,,,
e20130495,2015,400,1311,200,4713,200,,,,
e20120520,2015,250,1957,250,,,,,,
e20100560,2015,450,2097,225,4646,225,,,,
e20110719,2015,450,5190,450,,,,,e20110719,
e20130962,2015,300,1024,150,4725,150,,,,
e20140854,2015,500,534,250,3724,250,,,,
e20100519,2015,225,1946,225,,,,,e20100519,
e20130027,2015,550,1283,550,,,,,,
e20130972,2015,300,,,,,,,,
e20120200,2015,500,3003,250,5187,250,,,,
e20131108,2015,200,1261,100,5466,100,,,,
e20140836,2015,500,918,250,3631,250,,,,
e20110080,2015,450,2871,200,5728,250,,,e20110080,
e20110866,2015,300,,,,,,,,
,2015,550,146,275,4189,275,,,,
e20110075,2015,450,3248,250,5677,200,,,e20110075,
e20130110,2015,0,,,,,,,,
e20100413,2015,450,,,,,,,,
e20140873,2015,250,1108,125,5348,125,,,,
e20130350,2015,550,3503,550,,,,,,
e20110370,2015,450,2464,250,4909,200,,,e20110370,
e20141002,2015,300,1166,150,,,,,,
e20120625,2015,0,,,,,,,,
e20120686,2015,500,3024,250,4689,250,,,,
e20140816,2015,550,907,275,5461,275,,,,
e20140841,2015,500,1037,250,5265,250,,,,
,2015,0,,,,,,,,
,2015,550,345,300,,,,,,
,2015,400,1351,400,,,,,,
,2015,0,,,,,,,,
e20130013,2015,550,5033,550,,,,,,
e20140102,2015,550,47,250,2901,300,,,,
e20130694,2015,550,,,,,,,,
e20131061,2015,300,2739,150,4933,150,,,,
e20130982,2015,0,,,,,,,,
e20120201,2015,0,,,,,,,,
e20131009,2015,300,2668,150,5251,150,,,,
e20131035,2015,300,,,,,,,,
e20130444,2015,550,2147,275,3880,275,,,,
e20110489,2015,500,,,,,,,,
e20120090,2015,500,1398,500,,,,,,
e20130644,2015,550,4056,250,5629,300,,,,
,2015,,,,,,,,,
e20130586,2015,550,2069,275,4665,275,,,,
e20120570,2015,550,,,,,,,,
e20130704,2015,550,1345,550,,,,,,
e20120668,2015,250,2777,100,4934,150,,,,
e20110055,2015,450,1882,225,5441,225,,,e20110055,
e20110428,2015,450,1906,225,4441,225,,,e20110428,
e20120463,2015,500,2299,230,3493,270,,,,
e20120614,2015,500,1527,250,5325,250,,,,
e20120352,2015,250,1915,200,5173,50,,,,
e20131131,2015,200,1667,100,4947,100,,,,
e20120008,2015,550,,,,,,,,
e20110329,2015,450,2874,225,4217,225,,,e20110329,
e20120722,2015,500,2457,150,5534,350,,,,
e20130288,2015,550,4556,550,,,,,,
e20120435,2015,250,1365,125,4101,125,,,,
e20110304,2015,450,2688,225,5014,225,,,e20110304,
e20130887,2015,550,2681,275,5032,275,,,,
e20120156,2015,500,2521,250,4700,250,,,,
e20110340,2015,0,,,,,,,e20110340,
e20130046,2015,550,1599,275,4621,275,,,,
e20130692,2015,550,1206,300,4144,250,,,,
e20140315,2015,550,776,275,5601,275,,,,
e20120789,2015,500,,500,,,,,,
e20110291,2015,450,1959,250,4922,200,,,e20110291,
e20131046,2015,300,3007,150,,,,,,
e20110126,2015,450,2683,225,4028,225,,,e20110126,
e20120286,2015,500,1857,500,,,,,,
e20131201,2015,0,,,,,,,e20131200,
e20120432,2015,250,1363,250,,,,,,
,2015,125,,,,,,,,
,2015,550,,,,,,,,
e20120484,2015,500,2657,250,4326,250,,,,
e20130420,2015,550,1344,275,5614,275,,,,
e20140335,2015,550,694,550,,,,,,
e20140731,2015,550,968,275,4585,275,,,,
e20130912,2015,400,3274,200,5263,200,,,,
e20120165,2015,250,1288,250,,,,,,
e20131017,2015,300,,,,,,,,
e20120068,2015,500,2173,250,4812,250,,,,
e20141044,2015,300,1025,150,,,,,,
e20131222,2015,200,1591,100,5430,100,,,,
e20130135,2015,550,986,550,,,,,,
e20120751,2015,500,3309,200,5098,300,,,,
e20100171,2015,225,2005,225,,,,,,
e20120239,2015,250,1688,125,4018,125,,,,
e20120367,2015,0,,,,,,,,
e20140878,2015,500,1236,250,5102,250,,,,
e20140870,2015,500,1058,500,,,,,,
e20120740,2015,500,2064,250,4635,250,,,,
e20110773,2015,225,2671,225,,,,,e20110773,
e20130361,2015,550,,,,,,,,
e20120388,2015,500,,,,,,,,
e20110463,2015,450,1858,225,5503,225,,,e20110463,
e20141055,2015,300,1208,150,3817,150,,,,
e20120376,2015,500,2635,250,4986,250,,,,
e20130739,2015,400,1678,400,,,,,,
e20131142,2015,200,3149,200,,,,,,
e20130043,2015,400,2008,200,3695,200,,,,
e20130670,2015,550,1741,140,4493,410,,,,
e20130221,2015,550,3425,550,,,,,,
e20110596,2015,450,3378,450,,,,,e20110596,
e20131090,2015,200,1889,100,5540,100,,,,
e20120724,2015,250,2872,125,3964,125,,,,
e20120823,2015,300,,,,,,,,
e20120182,2015,500,3096,250,5326,250,,,,
,2015,200,1335,100,4041,100,,,,
,2015,500,2933,500,,,,,,
,2015,500,,,,,,,,
,2015,400,1230,200,4486,200,,,,
e20130200,2015,550,2440,150,5641,400,,,,
e20130458,2015,0,,,,,,,,
e20110041,2015,225,1616,225,,,,,e20110041,
e20131021,2015,300,1210,150,4658,150,,,,
e20130055,2015,550,3420,550,,,,,,
e20130348,2015,400,2207,400,,,,,,
e20140958,2015,300,984,150,4280,120,5211,30,,
e20130054,2015,550,2137,275,4291,275,,,,
e20130365,2015,0,,,,,,,,
e20120553,2015,0,,,,,,,,
e20130643,2015,550,1766,275,4397,275,,,,
e20120738,2015,500,1883,500,,,,,,
e20120004,2015,0,,,,,,,,
e20110342,2015,225,1826,225,,,,,e20110342,
e20110390,2015,450,2372,225,5314,225,,,e20110390,
e20130011,2015,0,,,,,,,,
e20120190,2015,500,1968,250,3832,250,,,,
e20110568,2015,500,,,,,,,,
e20140871,2015,500,1086,500,,,,,,
e20120120,2015,250,,,,,,,,
e20130536,2015,550,1252,550,,,,,,
e20120537,2015,250,1600,125,5527,125,,,,
e20120592,2015,500,3870,500,,,,,,
e20120406,2015,250,2046,125,3873,125,,,,
e20120180,2015,0,,,,,,,,
e20130004,2015,400,2287,200,3905,200,,,,
e20120237,2015,500,2952,250,5392,250,,,,
e20120345,2015,500,3673,250,5687,250,,,,
e20120391,2015,500,4059,500,,,,,,
e20110448,2015,450,3337,220,5379,230,,,e20110448,
e20130978,2015,200,2368,200,,,,,,
e20120491,2015,500,,,,,,,,
e20120617,2015,250,1562,125,4642,125,,,,
e20130384,2015,550,1548,200,3855,350,,,,
e20130580,2015,550,,,,,,,,
,2015,0,,,,,,,,
e20130030,2015,550,1433,275,3678,275,,,,
e20130209,2015,550,,,,,,,,
e20120698,2015,500,5402,250,,,,,,
e20110722,2015,450,4366,450,,,,,e20110722,
e20130097,2015,550,2541,275,4373,275,,,,
e20110403,2015,450,1839,225,3471,225,,,e20110403,
e20120586,2015,500,3141,250,,,,,,
,2015,250,,,,,,,,
,2015,550,2996,275,4878,275,,,,
e20120248,2015,500,2615,250,4583,250,,,,
e20120351,2015,250,4519,250,,,,,,
e20110493,2015,500,1827,500,,,,,,
e20120597,2015,500,2965,250,5517,250,,,,
e20110008,2015,0,,,,,,,e20110008,
e20120073,2015,250,3086,125,4017,125,,,,
e20120131,2015,250,1582,125,3757,125,,,,
e20110336,2015,450,1590,450,,,,,e20110336,
e20130551,2015,400,2391,200,4337,200,,,,
e20120552,2015,250,1618,125,3891,125,,,,
e20110778,2015,225,1842,125,4792,100,,,e20110778,
e20120791,2015,550,,,,,,,,
e20120801,2015,500,3095,220,5086,280,,,,
e20130550,2015,550,2332,270,4272,280,,,,
e20120735,2015,550,2337,150,5506,400,,,,
e20140481,2015,400,639,200,,,,,,
e20120164,2015,250,1815,250,,,,,,
e20130230,2015,550,,,,,,,,
e20131066,2015,300,2426,300,,,,,,
e20140752,2015,550,719,550,,,,,,
e20130938,2015,550,,,,,,,,
e20140148,2015,550,154,275,3596,275,,,,
e20120359,2015,500,1749,250,4107,250,,,,
e20110763,2015,500,,,,,,,,
e20130904,2015,550,2159,275,5429,275,,,,
e20120122,2015,500,3185,250,5319,250,,,,
e20120145,2015,500,2520,250,4500,250,,,,
e20120088,2015,500,1976,250,4518,250,,,,
e20130371,2015,400,1903,200,,,,,,
e20120443,2015,500,3241,200,4482,300,,,,
e20120207,2015,500,1152,500,,,,,,
e20120695,2015,0,,,,,,,,
e20120309,2015,500,3392,500,,,,,,
e20110439,2015,450,2708,250,4916,200,,,e20110439,
e20130709,2015,550,1169,550,,,,,,
e20140747,2015,550,880,275,3876,275,,,,
e20120226,2015,500,,,,,,,,
e20120242,2015,500,2365,250,4826,250,,,,
e20130294,2015,550,,,,,,,,
e20120525,2015,500,2714,250,4948,250,,,,
e20130659,2015,550,,,,,,,,
e20110656,2015,450,1034,225,5342,225,,,e20110656,
e20110799,2015,450,1657,250,5087,200,,,e20110799,
e20120048,2015,500,,,,,,,,
e20120638,2015,500,,,,,,,,
e20140869,2015,250,1016,250,,,,,,
e20120480,2015,250,2448,125,4000,125,,,,
e20140715,2015,550,389,550,,,,,,
e20120198,2015,500,5475,500,,,,,,
e20130997,2015,300,2156,150,5065,150,,,,
e20130877,2015,550,,,,,,,,
e20120051,2015,500,1869,250,,,,,,
e20130479,2015,400,1310,200,4714,200,,,,
e20130579,2015,550,2190,275,3944,275,,,,
e20120103,2015,250,1868,125,3782,125,,,,
e20140460,2015,0,,,,,,,,
,2015,550,402,280,4271,270,,,,
,2015,550,,,,,,,,
e20140957,2015,0,955,200,,,,,,
e20120402,2015,500,1530,500,,,,,,
e20131117,2015,300,1904,150,2951,150,,,,
e20130882,2015,550,2869,300,4414,250,,,,
e20120732,2015,500,1893,250,4051,250,,,,
e20131083,2015,300,2926,300,,,,,,
e20120076,2015,550,,,,,,,,
e20140085,2015,550,1020,100,,,,,,
e20120705,2015,550,1209,250,5508,200,63,100,,
e20131188,2015,0,,,,,,,,
e20120583,2015,250,3408,250,,,,,,
e20130965,2015,200,2423,100,5554,100,,,,
e20120160,2015,400,3057,200,4400,200,,,,
e20130808,2015,400,2692,200,5617,200,,,,
e20120771,2015,0,,,,,,,,
e20110441,2015,450,2077,225,5015,225,,,e20110441,
e20110810,2015,0,,,,,,,e20110810,
e20120210,2015,250,1621,250,,,,,,
e20120600,2015,500,2455,250,4232,250,,,,
e20131014,2015,200,2386,100,5468,100,,,,
e20131227,2015,300,1765,150,4720,150,,,,
e20120411,2015,500,2953,200,3885,200,5180,100,,
e20110201,2015,225,3363,225,,,,,e20110201,
e20140855,2015,500,952,250,5330,250,,,,
e20130681,2015,550,2707,275,5106,275,,,,
e20110659,2015,450,,,,,,,e20110659,
e20120099,2015,500,,,,,,,,
e20131179,2015,300,2053,300,,,,,,
e20120346,2015,500,2974,250,4958,250,,,,
e20130545,2015,550,2202,200,4466,350,,,,
e20110247,2015,450,2297,225,4706,225,,,e20110247,
e20110746,2015,450,2263,225,5193,225,,,e20110746,
e20110082,2015,0,,,,,,,e20110082,
e20120320,2015,500,3966,500,,,,,,
e20120047,2015,500,,,,,,,,
e20110113,2015,450,2839,225,,,,,e20110113,
e20120677,2015,0,,,,,,,,
e20140041,2015,550,312,275,3979,275,,,,
e20130077,2015,550,2192,250,4311,300,,,,
e20140160,2015,550,163,200,4601,350,,,,
e20120659,2015,250,3293,125,5535,125,,,,
e20131069,2015,0,,,,,,,,
e20130497,2015,550,2956,550,,,,,,
e20120094,2015,500,3187,250,5675,250,,,,
e20130686,2015,400,1349,400,,,,,,
e20140865,2015,250,1015,250,,,,,,
e20121225,2015,300,,,,,,,,
,2015,250,3407,100,,,,,,
e20140078,2015,550,689,550,,,,,,
e20110729,2015,450,94,225,3667,225,,,e20110729,
e20130951,2015,300,2284,150,5384,150,,,,
e20130059,2015,550,1926,275,4244,275,,,,
e20120447,2015,500,3012,250,5525,250,,,,
e20110601,2015,500,,,,,,,,
e20120138,2015,250,1565,125,4007,125,,,,
e20110153,2015,225,2749,125,5052,100,,,e20110153,
e20120222,2015,500,2570,500,,,,,,
e20130358,2015,550,3242,275,5069,275,,,,
e20140495,2015,550,214,275,4807,275,,,,
e20120691,2015,250,3182,150,4675,100,,,,
e20120072,2015,500,1550,250,5250,250,,,,
e20130854,2015,400,1481,400,,,,,,
e20131169,2015,0,,,,,,,,
e20130220,2015,550,1449,275,4369,275,,,,
e20120273,2015,500,4654,350,5657,150,,,,
e20140846,2015,500,1050,250,,,,,,
e20120261,2015,500,2902,200,5501,300,,,,
e20131052,2015,300,1569,150,5092,150,,,,
e20120736,2015,500,2157,250,4775,250,,,,
e20120434,2015,500,3183,250,5615,250,,,,
e20130706,2015,550,2262,275,3440,275,,,,
e20120723,2015,500,1895,250,4032,250,,,,
e20120022,2015,0,,,,,,,,
e20110703,2015,225,1684,225,,,,,e20110703,
,2015,250,2318,125,3818,125,,,,
e20120626,2015,550,,,,,,,,
e20130114,2015,550,1375,275,4453,275,,,,
e20130475,2015,550,1811,300,3846,250,,,,
e20130598,2015,550,1130,275,3762,275,,,,
e20120431,2015,500,2689,250,4343,250,,,,
e20120669,2015,400,,,,,,,,
e20110102,2015,225,3301,110,,,,,e20110102,
e20110654,2015,450,2717,225,4970,225,,,e20110654,
e20120037,2015,500,3332,250,5291,250,,,,
e20110354,2015,450,3071,225,5515,225,,,e20110354,
e20110711,2015,0,,,,,,,e20110711,
e20130523,2015,0,,,,,,,,
e20120362,2015,550,,,,,,,,
e20120285,2015,500,3085,250,4973,250,,,,
e20120817,2015,550,,,,,,,,
e20120358,2015,500,3315,250,5259,250,,,,
e20120633,2015,500,2703,250,5003,250,,,,
e20120415,2015,500,2066,250,3786,250,,,,
,2015,250,,,,,,,,
,2015,250,1637,125,,,,,,
e20110565,2015,450,2829,225,3833,225,,,e20110565,
e20131032,2015,200,,,,,,,,
e20110097,2015,450,2018,225,3703,225,,,e20110097,
e20110098,2015,450,3748,225,5599,225,,,e20110098,
e20120266,2015,500,2174,250,4290,250,,,,
e20140317,2015,550,209,275,3577,275,,,,
e20130616,2015,550,3329,200,5713,350,,,,
e20130718,2015,550,2699,275,5176,275,,,,
e20120527,2015,500,2656,250,4405,250,,,,
e20120053,2015,0,,,,,,,,
e20140179,2015,400,285,200,4156,200,,,,
e20110731,2015,225,2807,100,4802,125,,,e20110731,
e20130144,2015,550,,,,,,,,
e20110864,2015,450,5453,450,,,,,e20110864,
e20110562,2015,0,,,,,,,e20110562,
e20130357,2015,0,,,,,,,,
e20120386,2015,500,4738,500,,,,,,
e20140722,2015,550,614,275,4129,275,,,,
e20120208,2015,500,1623,250,4784,250,,,,
e20140956,2015,300,1463,150,,,,,,
e20120029,2015,500,2706,250,5432,250,,,,
e20120061,2015,550,2832,250,5166,300,,,,
e20130482,2015,0,,,,,,,,
e20120399,2015,250,3401,250,,,,,,
e20110574,2015,450,1676,225,3867,225,,,e20110574,
