id_card,to_pay,pay_1_no,pay_1,pay_2_no,pay_2,pay_3_no,pay_3,sport_no,sport
e20120063,500,1700,250,3794,250,,,,
e20131013,300,1702,150,5299,150,,,,
e20130305,550,1846,275,4695,275,,,,
e20130355,550,1518,275,5648,275,,,,
e20130544,550,30,250,5680,300,,,,
e20130120,550,1854,275,4083,275,,,,
e20140140,550,881,300,2,250,,,,
e20130702,550,2268,275,5394,275,,,,
,0,,,,,,,,
,250,3151,125,4207,125,,,,
,0,,,,,,,,
,550,1029,275,,,,,,
,500,2859,250,5130,250,,,,
,200,832,100,,,,,,
e20130322,550,3190,275,4693,275,,,,
e20140065,550,714,550,,,,,,
e20140994,300,1084,100,4571,200,,,,
e20141053,300,1059,150,3780,150,,,,
e20130087,400,645,200,3931,200,,,,
e20140429,550,170,275,3659,275,,,,
e20130924,550,,,,,,,,
e20130007,0,,,,,,,,
e20140304,550,965,275,4048,275,,,,
e20120006,500,2761,500,,,,,,
e20130993,300,1497,150,2979,150,,,,
e20130012,550,485,275,4136,275,,,,
e20130507,550,1848,275,3787,275,,,,
e20120501,250,2449,125,4739,125,,,,
e20130432,550,1768,275,5452,275,,,,
e20130600,400,2127,200,4205,200,,,,
e20140779,0,,,,,,,,
e20120325,500,,,,,,,,
e20130953,300,,,,,,,,
,0,,,,,,,,
,400,1929,200,3823,200,,,,
e20130446,550,1939,300,4730,250,,,,
e20130611,550,2362,550,,,,,,
e20130866,550,1640,550,,,,,,
e20131220,300,2640,150,5385,150,,,,
e20130690,400,3161,200,5182,200,,,,
e20130491,550,2485,250,5120,300,,,,
e20130738,550,2188,300,5049,250,,,,
e20120676,550,,,,,,,,
e20131235,300,1677,300,,,,,,
e20131137,300,1376,250,5213,50,,,,
e20130132,400,1196,200,3916,200,,,,
e20130319,400,2725,200,5218,200,,,,
e20130417,550,3429,550,,,,,,
e20130397,550,1909,275,,,,,,
e20140387,550,607,275,3803,275,,,,
e20130594,0,,,,,,,,
e20130791,550,3089,275,,,,,,
,0,,,,,,,,
,550,1760,200,4011,350,,,,
,500,2746,250,3841,250,,,,
,0,1095,150,4509,150,,,,
e20130119,550,525,275,4677,275,,,,
e20130244,550,2988,150,3985,300,,,,
e20130272,550,1321,550,,,,,,
e20130428,400,3690,400,,,,,,
,0,,,,,,,,
,200,1092,100,,,,,,
e20140484,550,264,275,4233,275,,,,
e20140537,550,133,275,4309,275,,,,
e20131127,0,,,,,,,,
,0,,,,,,,,
e20140361,550,298,275,4610,275,,,,
e20140970,300,773,150,,,,,,
e20130145,550,3140,275,4596,275,,,,
e20140916,300,754,150,4745,150,,,,
e20130263,550,957,550,,,,,,
e20120603,250,2622,250,,,,,,
e20140766,550,523,550,,,,,,
e20130152,550,3167,550,,,,,,
e20130316,550,1598,230,4263,320,,,,
e20130341,550,2613,550,,,,,,
e20130934,550,1078,550,,,,,,
e20130914,400,2031,200,4122,200,,,,
e20130765,550,2486,275,5619,275,,,,
e20120340,550,,,,,,,,
e20130438,550,,,,,,,,
e20120674,500,5588,500,,,,,,
e20120448,500,3119,500,,,,,,
e20120096,250,2999,125,4213,125,,,,
e20130964,300,1865,150,5111,150,,,,
e20140055,550,737,275,3674,275,,,,
e20120125,0,,,,,,,,
e20140928,300,1238,150,,,,,,
e20130666,400,2959,200,4474,200,,,,
e20120097,550,3328,200,5561,350,,,,
e20130447,550,1517,275,4345,275,,,,
e20130510,550,,,,,,,,
e20131082,300,1051,300,,,,,,
e20140966,200,735,100,4274,100,,,,
e20130541,550,2625,250,5225,300,,,,
e20141006,200,926,200,,,,,,
e20130973,300,1724,150,5533,150,,,,
,0,,,,,,,,
,550,557,280,,,,,,
e20140782,0,,,,,,,,
e20120512,550,1956,200,5460,350,,,,
e20120707,500,1823,250,3733,250,,,,
e20140918,200,1263,100,,,,,,
e20130239,550,1245,275,3983,275,,,,
e20130325,550,2309,200,4236,350,,,,
e20130041,550,2639,250,4470,300,,,,
e20130234,550,4119,275,5642,275,,,,
e20131047,300,4559,300,,,,,,
e20141007,0,908,150,,,,,,
e20140297,550,630,280,,,,,,
e20130539,550,1721,275,4442,275,,,,
e20120649,500,2427,500,,,,,,
e20130282,400,733,400,,,,,,
e20130608,550,1786,550,,,,,,
e20130802,550,1353,275,4160,275,,,,
e20130827,550,2336,150,5495,400,,,,
e20131165,300,985,300,,,,,,
e20120033,500,2847,250,5081,250,,,,
e20130323,550,,,,,,,,
e20120780,500,3270,200,5555,250,,,,
e20130378,550,346,300,3927,250,,,,
e20130440,550,3037,275,4344,275,,,,
e20130465,550,2462,275,4920,275,,,,
e20131149,300,,,,,,,,
e20130818,0,,,,,,,,
e20141047,200,834,100,2936,100,,,,
e20140719,550,872,275,4093,275,,,,
e20130857,0,,,,,,,,
e20140985,300,989,150,3502,150,,,,
e20141005,300,922,150,4825,150,,,,
e20140580,550,398,275,3766,275,,,,
e20130858,550,1654,250,5321,300,,,,
e20110383,450,1636,450,,,,,e20110383,
e20130749,550,2273,300,5455,250,,,,
e20131081,300,3943,150,5297,150,,,,
e20131110,200,2421,100,5467,100,,,,
e20140420,550,41,300,2181,250,,,,
e20130017,550,1006,550,,,,,,
e20140601,550,202,550,,,,,,
e20130817,550,,,,,,,,
e20130506,0,,,,,,,,
e20130533,550,1643,275,4218,275,,,,
e20130540,400,2195,200,4336,200,,,,
e20130603,0,,,,,,,,
e20120573,500,1817,250,4822,250,,,,
e20130710,550,1490,275,4203,275,,,,
e20130937,550,1070,550,,,,,,
e20130564,550,1022,280,,,,,,
e20140331,550,180,550,,,,,,
e20120612,500,3097,250,5013,250,,,,
e20120115,500,4066,500,,,,,,
e20130241,0,,,,,,,,
e20131099,300,2981,150,4873,150,,,,
e20130684,550,1558,550,,,,,,
e20120762,550,,,,,,,,
e20130421,550,1232,275,3430,275,,,,
e20131221,300,,,,,,,,
e20131164,300,1911,150,5488,150,,,,
e20130031,550,1277,550,,,,,,
e20130811,550,2084,275,4261,275,,,,
e20131230,300,1985,150,5462,150,,,,
e20130764,550,2782,300,5073,250,,,,
,0,,,,,,,,
,550,4498,550,,,,,,
,550,3442,550,,,,,,
e20131100,300,3629,300,,,,,,
e20130470,400,2080,200,4795,200,,,,
e20140904,300,1071,300,,,,,,
e20130450,400,,,,,,,,
e20130621,550,2517,250,5492,300,,,,
e20131055,300,1053,150,,,,,,
e20130422,550,,,,,,,,
,550,,,,,,,,
,550,2402,275,4671,275,,,,
e20130178,400,467,200,4352,200,,,,
e20120360,500,2573,250,4921,250,,,,
,550,,,,,,,,
e20120101,500,2678,500,,,,,,
,0,,,,,,,,
,550,3091,275,5041,275,,,,
e20130306,0,,,,,,,,
e20130626,550,,,,,,,,
e20120697,250,1853,125,5457,125,,,,
e20131174,200,1216,100,5101,100,,,,
e20130079,550,2172,250,4813,300,,,,
e20130984,300,,,,,,,,
e20130259,400,,,,,,,,
e20130677,550,2667,200,5237,350,,,,
e20130748,550,2086,275,3974,275,,,,
e20131157,0,,,,,,,,
e20130003,550,1286,250,3564,300,,,,
e20130129,550,1202,275,4255,275,,,,
e20130134,550,,,,,,,,
e20130273,0,,,,,,,,
e20130277,400,2411,400,,,,,,
e20131094,300,2484,150,5001,150,,,,
e20131161,0,,,,,,,,
e20130863,550,,,,,,,,
e20141057,300,1443,150,,,,,,
e20120009,500,1532,250,4535,250,,,,
e20140487,550,40,300,3646,250,,,,
e20131092,300,2617,150,5346,150,,,,
e20120083,550,2896,275,4434,275,,,,
e20130103,0,,,,,,,,
e20140558,0,,,,,,,,
e20120595,500,2331,500,,,,,,
e20120141,500,1396,250,3625,250,,,,
e20130513,0,,,,,,,,
e20130837,550,1670,275,5308,275,,,,
e20130856,550,3443,550,,,,,,
,0,,,,,,,,
,550,1445,300,4687,250,,,,
,0,,,,,,,,
e20130065,0,,,,,,,,
e20130162,550,1639,275,5070,275,,,,
e20131113,300,1785,150,5200,150,,,,
e20130212,550,1704,275,4112,275,,,,
e20130911,550,3244,200,4988,350,,,,
e20131028,0,,,,,,,,
e20131034,200,1896,200,,,,,,
e20120588,550,1890,250,5116,300,,,,
e20130104,550,3048,300,4576,250,,,,
e20130813,550,1127,275,4088,275,,,,
e20120727,500,1666,250,3911,250,,,,
e20130326,550,1219,275,3427,275,,,,
e20130557,550,361,275,4142,275,,,,
e20130728,550,2114,275,4377,275,,,,
e20130313,550,1901,275,4188,275,,,,
e20131134,300,,,,,,,,
e20130986,,,,,,,,,
e20120170,500,2886,250,,,,,,
e20140613,550,423,550,,,,,,
e20140835,250,1010,250,,,,,,
e20130824,550,336,275,4540,275,,,,
e20140339,550,878,275,3311,275,,,,
e20141032,300,1122,150,,,,,,
e20131147,200,2380,100,3526,100,,,,
e20130123,400,140,200,4184,200,,,,
e20120464,250,1813,250,,,,,,
e20140480,550,939,300,4037,250,,,,
e20140097,550,509,275,3854,275,,,,
e20140137,550,240,300,5312,250,,,,
e20130762,550,1672,275,5377,275,,,,
e20130822,550,1699,300,4415,250,,,,
e20140474,550,897,275,3957,275,,,,
e20130773,400,2122,200,4461,200,,,,
e20130454,550,3431,550,,,,,,
e20140079,550,290,275,3865,275,,,,
e20130169,550,1922,300,4034,250,,,,
e20130338,0,,,,,,,,
e20130672,400,3439,400,,,,,,
e20130712,550,1503,275,4143,275,,,,
e20130864,550,2056,550,,,,,,
,0,,,,,,,,
,400,1769,200,4381,200,,,,
e20120336,500,,,,,,,,
e20140092,550,683,300,4597,250,,,,
e20140144,550,461,550,,,,,,
e20130742,550,1671,550,,,,,,
e20130227,550,1589,275,4118,275,,,,
e20130084,550,1352,550,,,,,,
e20140101,550,338,550,,,,,,
e20140183,550,379,200,4839,350,,,,
e20130411,550,3249,275,4393,275,,,,
e20130678,550,1771,275,4919,275,,,,
e20130794,0,,,,,,,,
e20140156,550,894,275,4079,275,,,,
e20131077,300,3462,150,5298,150,,,,
e20120516,500,2450,250,4270,250,,,,
e20120704,500,2646,500,,,,,,
,0,,,,,,,,
e20130525,550,2939,300,4528,250,,,,
e20130602,550,21,275,4055,275,,,,
e20120338,500,1983,250,4445,250,,,,
e20140709,400,267,200,4082,200,,,,
e20140911,300,1229,150,,,,,,
e20130840,400,3114,200,5613,200,,,,
e20130995,300,1469,150,4976,150,,,,
e20141037,200,1173,100,,,,,,
e20130921,550,55,300,4216,250,,,,
e20140234,550,827,275,4446,275,,,,
e20140100,0,,,,,,,,
,0,,,,,,,,
,300,2249,200,5026,100,,,,
,550,2969,275,5174,275,,,,
e20130390,550,533,550,,,,,,
e20130424,0,,,,,,,,
e20140453,550,233,275,2993,275,,,,
e20130948,300,2394,300,,,,,,
e20120044,500,2458,250,5215,250,,,,
,0,,,,,,,,
e20140725,550,844,275,4287,275,,,,
e20130353,550,1337,275,3624,275,,,,
e20140243,550,148,275,4197,275,,,,
e20130280,550,,, ,,,,,
e20141004,300,1259,150,3554,150,,,,
e20131125,0,,,,,,,,
e20130560,550,1584,275,5602,275,,,,
e20131162,300,,,,,,,,
e20130935,550,1925,275,3888,275,,,,
e20140034,550,853,275,4375,275,,,,
e20140019,550,360,275,4396,275,,,,
e20140037,550,544,275,3487,275,,,,
e20140895,300,1477,100,4568,200,,,,
e20120267,500,2131,250,4754,250,,,,
e20140377,550,888,275,4008,275,,,,
e20130622,400,1373,200,4763,200,,,,
e20120283,500,3075,250,5627,250,,,,
,0,,,,,,,,
,550,3319,100,3334,450,,,,
,550,,,,,,,,
,0,,,,,,,,
,400,1993,200,3904,200,,,,
,500,2860,250,5568,250,,,,
,550,,,,,,,,
,0,,,,,,,,
,250,2019,112.5,3704,112.5,5740,25,,
,550,972,275,5603,275,,,,
e20140504,0,,,,,,,,
e20140653,550,887,275,4159,275,,,,
e20130607,550,2034,275,4670,275,,,,
e20140867,500,959,250,4517,250,,,,
e20140831,550,490,275,4228,275,,,,
e20120172,500,1366,500,,,,,,
e20131040,300,1597,150,4227,150,,,,
e20130908,400,2006,400,,,,,,
e20130404,400,1389,200,3989,200,,,,
,0,,,,,,,,
,500,1613,250,4760,250,,,,
e20130271,550,1750,250,5357,300,,,,
e20120718,500,2141,250,4483,250,,,,
e20130508,550,3129,275,4323,275,,,,
e20130634,550,5474,275,5767,275,,,,
e20130016,550,1284,300,3536,250,,,,
e20140536,550,522,550,,,,,,
e20140783,550,526,300,3533,250,,,,
e20130033,550,1507,250,4313,300,,,,
e20130233,550,1588,250,4003,300,,,,
e20120323,500,1304,500,,,,,,
e20120350,500,3396,500,,,,,,
e20120584,500,2861,250,5241,250,,,,
e20120605,500,3325,500,,,,,,
e20130386,550,1602,275,4310,275,,,,
e20120650,500,2911,250,5277,250,,,,
e20130081,550,,,,,,,,
e20130524,550,1075,275,4283,275,,,,
,0,,,,,,,,
,500,2198,250,4031,250,,,,
,550,3326,150,,,,,,
e20130629,550,,,,,,,,
e20130881,550,,,,,,,,
e20130895,400,,,,,,,,
e20130195,550,,,,,,,,
,0,,,,,,,,
e20140343,550,374,275,3785,275,,,,
e20140120,400,810,400,,,,,,
e20140372,550,165,275,3599,275,,,,
e20140374,400,219,200,,,,,,
e20140399,550,570,275,4630,275,,,,
e20140473,550,503,300,3567,250,,,,
e20140548,550,340,200,3604,200,4615,150,,
e20141023,300,1511,150,3555,150,,,,
e20141034,300,1198,250,4964,50,,,,
e20140737,0,,,,,,,,
e20140215,550,518,275,4606,275,,,,
e20131073,300,1278,150,5290,150,,,,
e20130553,400,3066,200,3436,200,,,,
e20140773,400,54,200,4033,200,,,,
e20140118,550,83,250,3345,300,,,,
e20131005,200,1554,100,5635,100,,,,
e20140229,550,508,275,4447,275,,,,
e20140284,550,411,275,4269,275,,,,
e20140308,0,,,,,,,,
e20130408,400,1388,200,3756,200,,,,
,0,,,,,,,,
,0,,,,,,,,
,200,1104,100,3572,100,,,,
e20140527,550,211,275,3947,275,,,,
e20140407,550,930,275,4017,275,,,,
e20140241,550,811,275,5208,275,,,,
e20140249,550,430,275,5723,275,,,,
e20130301,550,,,,,,,,
e20120322,500,1948,250,4501,250,,,,
e20140745,550,934,250,4193,300,,,,
e20140251,550,159,200,4935,350,,,,
e20130783,550,1940,550,,,,,,
e20140279,550,623,550,,,,,,
e20130395,550,1694,275,4341,275,,,,
e20131056,200,1207,100,2735,100,,,,
e20140482,550,506,275,4092,275,,,,
e20140781,0,,,,,,,,
e20140912,300,1509,300,,,,,,
,,,,,,,,,
,550,966,275,3486,275,,,,
e20140405,550,223,550,,,,,,
e20140011,550,629,550,,,,,,
e20140233,550,671,275,4927,275,,,,
e20140371,550,143,300,3563,250,,,,
e20140655,550,513,300,,,,,,
e20130208,550,1564,300,3942,250,,,,
e20140193,550,266,275,4604,275,,,,
e20140574,550,425,275,3656,275,,,,
e20130683,550,1876,275,4522,275,,,,
e20140775,550,440,550,,,,,,
e20140050,550,481,275,,,,,,
e20130276,550,1942,300,4229,250,,,,
e20130485,550,15,550,,,,,,
e20130486,550,14,550,,,,,,
e20140625,550,928,275,,,,,,
e20130090,400,2868,200,5165,200,,,,
,275,1458,275,,,,,,
e20130556,400,2921,200,5104,200,,,,
e20130127,550,723,275,4245,275,,,,
e20140915,200,1149,150,,,,,,
e20130589,400,2494,200,4521,200,,,,
e20140267,0,,,,,,,,
e20140366,0,56,0,,,,,,
e20140111,550,662,275,4753,100,5589,175,,
e20130245,550,1581,275,3858,275,,,,
e20130782,550,1521,200,2950,350,,,,
e20130279,400,3115,200,5606,200,,,,
e20140400,550,550,275,4108,275,,,,
e20130494,550,1696,550,,,,,,
,300,,,,,,,,
,550,406,550,,,,,,
,550,,,,,,,,
e20140494,550,300,275,4704,275,,,,
e20130112,550,259,450,5653,100,,,,
e20130216,550,1918,275,4322,275,,,,
e20140225,550,156,275,3720,275,,,,
e20140694,550,452,300,4165,250,,,,
e20130530,550,1462,275,4267,275,,,,
e20140902,0,1045,150,,,,,,
e20141048,300,1003,150,4657,150,,,,
e20140021,550,770,275,,,,,,
e20140121,550,567,275,4755,275,,,,
e20140217,550,809,275,3511,275,,,,
e20140278,0,,,,,,,,
e20140974,0,1123,100,3528,100,,,,
,300,1790,150,2350,150,,,,
,550,408,275,3017,275,,,,
e20130792,550,1747,300,4901,250,,,,
e20140337,0,,,,,,,,
e20140418,550,31,275,4010,275,,,,
e20140419,550,787,275,4009,275,,,,
e20130520,550,2345,275,,,,,,
e20140570,550,306,275,,,,,,
e20140623,550,400,300,4422,250,,,,
e20130850,400,,,,,,,,
e20130870,400,2050,200,4488,200,,,,
e20140077,550,979,275,3864,275,,,,
e20130926,550,1964,275,4881,275,,,,
e20140402,0,,,,,,,,
e20140534,550,327,275,3465,275,,,,
e20130628,400,1861,200,3936,200,,,,
e20140461,550,173,550,,,,,,
e20140543,0,,,,,,,,
e20140086,550,581,275,3853,275,,,,
e20140206,550,635,275,4181,275,,,,
,300,953,300,,,,,,
,0,,,,,,,,
,550,2957,275,,,,,,
e20130191,550,2452,280,4417,270,,,,
e20130416,550,3113,275,4371,275,,,,
,0,,,,,,,,
e20130958,0,,,,,,,,
e20140514,400,558,200,3933,200,,,,
e20130604,400,1980,200,3940,200,,,,
e20140633,550,563,275,3945,275,,,,
e20130830,550,,,,,,,,
e20130919,550,4294,500,5651,50,,,,
e20140532,550,339,275,,,,,,
e20140268,400,475,200,3602,200,,,,
e20140445,550,42,275,3878,275,,,,
e20130587,550,2353,275,4275,275,,,,
e20130698,400,2923,200,,,,,,
e20130213,400,1212,200,3900,200,,,,
e20131080,200,2040,100,3765,100,,,,
e20130060,550,,,,,,,,
e20140098,400,207,200,,,,,,
e20140608,0,,,,,,,,
e20140180,0,,,,,,,,
e20140583,400,429,200,4543,200,,,,
e20130614,0,,,,,,,,
e20140433,550,973,275,3590,275,,,,
e20140951,0,1231,150,3227,150,,,,
e20140551,550,123,275,,,,,,
e20130246,0,,,,,,,,
e20141064,0,1535,150,,,,,,
,0,,,,,,,,
,550,749,275,,,,,,
,550,678,300,,,,,,
e20140892,200,1013,100,,,,,,
e20140767,550,606,550,,,,,,
e20140212,550,404,275,,,,,,
e20140585,0,,,,,,,,
e20141026,300,631,150,,,,,,
e20140898,300,1204,150,3633,150,,,,
e20140099,550,483,550,,,,,,
e20130117,400,139,200,4185,200,,,,
e20140207,400,474,200,3892,200,,,,
e20140403,550,444,280,3510,270,,,,
e20140597,400,706,400,,,,,,
e20140936,300,1147,150,3723,150,,,,
e20140786,550,72,550,,,,,,
e20140907,0,1442,150,3634,150,,,,
e20140903,200,1167,100,3970,100,,,,
,0,,,,,,,,
,550,246,275,,,,,,
,550,1437,300,4170,250,,,,
e20130292,550,1551,550,,,,,,
e20140390,0,,,,,,,,
e20140607,550,471,275,3986,275,,,,
e20120798,500,1781,250,4302,250,,,,
e20130125,550,1171,275,3423,275,,,,
e20140132,550,75,200,3516,200,4599,150,,
e20140177,550,798,275,,,,,,
e20140383,550,100,300,4392,250,,,,
e20140648,400,610,400,,,,,,
e20130717,550,1552,275,4148,275,,,,
e20140687,550,555,275,,,,,,
e20140064,0,,,,,,,,
e20140430,550,373,300,3837,250,,,,
e20140505,550,304,550,,,,,,
e20140126,400,1032,200,,,,,,
e20130001,550,,,,,,,,
e20140042,550,836,550,,,,,,
e20120161,500,3188,150,4348,350,,,,
e20130149,550,2036,275,,,,,,
e20140285,550,118,550,,,,,,
e20140567,550,287,275,4288,275,,,,
e20140084,400,819,200,3517,200,,,,
e20130489,550,2799,550,,,,,,
e20140454,550,348,300,,,,,,
e20140467,550,310,280,4316,270,,,,
e20140631,550,860,275,4880,275,,,,
e20140010,550,549,275,4105,275,,,,
e20140844,250,996,250,,,,,,
e20140491,550,380,275,,,,,,
e20140675,550,274,275,4069,275,,,,
e20130206,400,1967,200,4357,200,,,,
e20140189,550,792,300,4603,250,,,,
e20130835,550,3203,300,5282,200,,,,
e20130967,300,1538,150,5296,150,,,,
e20130076,400,1305,200,3053,200,,,,
e20130757,550,1240,200,5549,250,,,,
e20140967,300,1102,150,4431,150,,,,
e20140535,550,329,275,4575,275,,,,
e20130624,550,,,,,,,,
e20131109,300,2982,150,5066,150,,,,
e20140434,550,571,275,4388,275,,,,
e20130066,550,2189,250,4590,300,,,,
e20130776,550,1941,275,4390,275,,,,
e20140368,550,456,200,4611,350,,,,
e20140586,400,892,200,3800,200,,,,
e20130202,400,1927,200,3654,200,,,,
e20130297,550,1628,275,5025,275,,,,
e20140071,550,213,300,3644,250,,,,
e20120395,500,3399,500,,,,,,
e20130478,550,,,,,,,,
e20140619,550,720,275,3844,275,,,,
e20140681,550,142,275,3627,275,,,,
,0,,,,,,,,
,550,1030,275,,,,,,
e20140112,400,176,200,3719,200,,,,
e20140492,550,248,300,4481,250,,,,
e20140533,550,315,275,,,,,,
e20140330,550,203,300,3642,250,,,,
e20130380,400,1881,200,,,,,,
e20130650,550,,,,,,,,
e20140260,550,326,275,,,,,,
,0,,,,,,,,
,550,271,275,4319,275,,,,
e20130426,550,2063,275,5734,275,,,,
e20140105,550,495,280,4024,270,,,,
e20140919,0,651,150,3508,150,,,,
e20140318,550,472,300,3808,250,,,,
e20140117,400,81,200,3950,200,,,,
e20130274,550,1751,275,4006,275,,,,
e20140273,0,,,,,,,,
e20140464,550,602,550,,,,,,
e20130896,400,2047,200,3886,200,,,,
e20140155,550,84,250,4161,300,,,,
e20140519,550,199,550,,,,,,
e20140027,550,109,275,3693,275,,,,
e20130035,550,1444,250,4469,300,,,,
e20140955,300,1089,300,,,,,,
e20130592,550,1441,275,,,,,,
,0,,,,,,,,
e20131130,300,1498,150,,,,,,
,300,,,,,,,,
,0,,,,,,,,
,400,1296,400,,,,,,
e20130020,550,1262,275,4495,275,,,,
e20140108,550,830,275,3597,200,4297,75,,
e20140438,550,778,200,4408,350,,,,
e20140270,550,709,275,3606,275,,,,
e20140678,550,650,280,3829,270,,,,
e20130515,550,3094,275,5214,275,,,,
e20140204,550,684,550,,,,,,
e20130266,400,2154,200,4399,200,,,,
e20140923,200,1082,100,,,,,,
e20130382,550,2361,275,4744,275,,,,
e20140883,200,1142,200,,,,,,
e20140141,550,616,275,3676,275,,,,
e20140165,0,,,,,,,,
e20140151,400,816,200,,,,,,
e20140162,550,116,275,3997,275,,,,
e20140302,550,703,275,3513,275,,,,
e20141035,300,775,300,,,,,,
e20140376,550,110,275,3976,275,,,,
e20130682,0,,,,,,,,
e20130542,0,,,,,,,,
e20140758,550,904,275,,,,,,
,0,,,,,,,,
,550,158,275,5604,275,,,,
,550,502,275,3538,275,,,,
,550,434,275,4527,275,,,,
,0,,,,,,,,
,0,,,,,,,,
e20130389,550,,,,,,,,
e20131008,300,1533,150,5169,150,,,,
e20140817,550,193,550,,,,,,
e20140127,400,43,200,3895,200,,,,
e20140252,400,752,200,5600,200,,,,
e20140369,550,617,275,,,,,,
e20140819,550,701,550,,,,,,
e20140705,400,482,400,,,,,,
e20131106,300,1052,150,,,,,,
e20140684,550,305,275,,,,,,
e20140005,550,225,275,3758,275,,,,
e20130349,550,2504,400,4686,150,,,,
e20140416,550,814,275,4202,275,,,,
e20140592,550,270,275,4494,275,,,,
,0,,,,,,,,
e20130254,550,,,,,,,,
e20140384,550,393,275,3480,275,,,,
e20130834,550,1717,275,5471,275,,,,
e20130917,550,2115,275,4463,275,,,,
e20130809,400,1849,200,4439,200,,,,
e20140790,400,190,200,4071,200,,,,
e20130907,400,1824,200,4277,200,,,,
e20140908,0,1042,200,,,,,,
e20130960,200,2193,200,,,,,,
e20140089,400,251,200,3852,200,,,,
e20140158,550,795,300,,,,,,
e20140325,550,937,550,,,,,,
e20140561,0,,,,,,,,
e20130727,550,1402,275,5191,275,,,,
e20130609,550,1978,275,4777,275,,,,
e20140143,550,660,275,5027,275,,,,
e20140414,400,324,200,3643,200,,,,
e20140281,550,114,275,4359,275,,,,
e20141066,200,1576,100,4064,100,,,,
e20140020,550,552,275,4076,275,,,,
e20140924,200,1103,100,,,,,,
e20140386,550,779,275,,,,,,
e20140521,550,975,275,,,,,,
e20140674,400,818,200,3598,200,,,,
e20140708,400,392,200,4354,200,,,,
e20140587,550,242,275,,,,,,
e20141000,300,647,300,,,,,,
e20140047,550,517,550,,,,,,
e20130022,550,1285,275,3565,275,,,,
e20130091,550,2598,275,4976,275,,,,
,0,,,,,,,,
,550,3018,275,4595,275,,,,
,0,,,,,,,,
e20130330,400,729,400,,,,,,
e20140147,550,220,275,4026,275,,,,
e20140686,550,665,275,4215,275,,,,
e20140201,550,353,275,,,,,,
e20140610,400,913,400,,,,,,
e20130707,550,,,,,,,,
e20130310,550,1293,275,,,,,,
e20130337,550,2720,550,,,,,,
e20140333,550,186,550,,,,,,
e20131154,300,,,,,,,,
e20140018,550,138,275,3518,275,,,,
e20140073,550,250,300,3718,250,,,,
e20140507,550,301,275,,,,,,
e20140169,550,664,275,4050,275,,,,
,0,,,,,,,,
e20140080,550,902,275,3851,275,,,,
e20140802,550,470,275,4289,275,,,,
e20130368,550,980,300,5020,250,,,,
e20130535,550,1950,275,4284,275,,,,
e20130759,550,1624,550,,,,,,
e20130954,300,1725,150,3884,150,,,,
e20130826,0,,,,,,,,
e20140039,550,962,550,,,,,,
e20130804,550,26,550,,,,,,
e20140394,550,391,550,,,,,,
e20131071,0,,,,,,,,
e20130819,550,3166,280,5497,270,,,,
e20130941,0,,,,,,,,
e20140172,550,919,275,3875,275,,,,
e20130379,550,2528,275,4514,275,,,,
e20140603,550,835,275,3015,275,,,,
e20141022,300,1148,150,3802,150,,,,
e20131158,150,1512,150,,,,,,
e20140138,400,705,200,,,,,,
e20140153,400,691,400,,,,,,
e20140228,550,479,200,4607,350,,,,
e20140316,550,603,550,,,,,,
e20120793,500,2907,250,5351,250,,,,
e20140712,0,,,,,,,,
e20140032,550,195,300,,,,,,
e20140030,550,417,550,,,,,,
e20140040,400,529,200,4593,200,,,,
e20140896,300,1073,150,4879,150,,,,
e20130073,550,1572,275,3881,275,,,,
e20140095,550,204,275,,,,,,
e20130177,400,2994,200,4544,200,,,,
e20140413,550,488,275,,,,,,
e20130493,550,3104,275,4293,275,,,,
e20140982,300,1117,150,3999,150,,,,
e20140562,550,842,300,4262,250,,,,
e20140662,400,284,400,,,,,,
e20130767,550,2179,265,4513,285,,,,
e20140060,0,,,,,,,,
e20140703,550,543,275,,,,,,
e20140103,550,742,275,3747,275,,,,
e20130188,550,2089,250,3557,300,,,,
e20131003,300,2674,150,4987,150,,,,
,0,,,,,,,,
e20130664,550,7,500,,,,,,
e20140606,550,52,275,4306,275,,,,
e20130936,400,1153,400,,,,,,
e20140012,550,825,300,3217,250,,,,
e20140059,550,785,275,,,,,,
e20130831,400,3165,200,5498,200,,,,
e20130546,550,1241,275,3622,275,,,,
e20140555,550,738,275,,,,,,
e20140698,550,821,275,4331,275,,,,
e20141045,300,1338,150,3968,150,,,,
e20130228,550,,,,,,,,
e20140727,400,559,400,,,,,,
e20140900,300,1116,150,,,,,,
e20140261,0,,,,,,,,
e20140941,0,668,150,3842,150,,,,
e20140579,400,865,400,,,,,,
e20140367,550,378,275,3776,275,,,,
e20140975,300,766,100,4569,200,,,,
e20140016,550,932,275,,,,,,
e20130961,200,,,,,,,,
e20130098,550,,,,,,,,
e20130612,550,1743,275,,,,,,
e20140301,400,102,200,4330,200,,,,
e20140397,550,278,275,3742,275,,,,
e20140329,0,,,,,,,,
e20130689,550,3130,200,5685,350,,,,
e20130766,550,1977,200,4997,350,,,,
e20130229,550,1938,250,5640,300,,,,
e20140294,550,869,275,3993,275,,,,
e20130431,550,,,,,,,,
e20140976,200,746,100,4239,100,,,,
e20130253,400,755,200,4282,200,,,,
e20131224,0,,,,,,,,
e20130770,550,4095,300,4806,250,,,,
,0,,,,,,,,
,0,,,,,,,,
,550,2308,275,4649,275,,,,
,550,78,275,4219,275,,,,
,550,2828,275,5395,275,,,,
