id_card,academic_year_id,to_pay,pay_1_no,pay_1,pay_2_no,pay_2,pay_3_no,pay_3,sport_no,sport
e2009334,2014,0,,,,,,,,
e20110540,2014,450,1627,225,5187,225,,,,
e20121105,2014,250,2755,120,5796,130,,,,
e20110828,2014,100,2653,100,,,,,,
e20100494,2014,450,3451,225,5506,225,,,,
e20131195,2014,225,431,125,4830,100,,,,
e2009486,2014,225,2796,225,,,,,,
e20121031,2014,250,2673,250,,,,,,
e2009041,2014,0,,,,,,,,
e20120078,2014,,,,,,,,,
e20100140,2014,450,3080,450,,,,,,
e20100457,2014,450,2374,450,,,,,,
e20100467,2014,450,1979,450,,,,,,
e20131217,2014,450,747,250,4020,200,,,,
e2009344,2014,225,2763,110,5602,115,,,,
e20100524,2014,200,2444,200,,,,,,
e20100566,2014,450,3048,350,3818,100,,,,
e20100334,2014,450,1991,225,5629,225,,,,
e20100371,2014,450,5698,450,,,,,,
e20100175,2014,450,4196,450,,,,,,
e20120815,2014,500,3897,250,5647,250,,,,
e2009156,2014,0,,,,,,,,
e20110652,2014,450,1865,225,5219,225,,,,
e2009142,2014,225,2587,125,4807,100,,,,
e20110804,2014,450,5534,225,,,,,,
e20110155,2014,225,2245,100,4415,125,,,,
e20100154,2014,450,5328,225,5924,225,,,,
e20120998,2014,250,2205,250,,,,,,
e20110939,2014,200,2528,100,3686,100,,,,
e20120713,2014,500,2178,500,,,,,,
e20110820,2014,450,2812,450,,,,,,
e20120540,2014,500,1659,250,5627,250,,,,
e20100592,2014,225,3400,110,4883,115,,,,
e20110007,2014,225,2345,225,,,,,,
e20100394,2014,450,2011,225,5687,225,,,,
e20121088,2014,125,2451,125,,,,,,
e20131112,2014,0,586,,2123,,,,,
e20121163,2014,250,2989,250,,,,,,
e20110791,2014,0,,,,,,,,
e20110878,2014,200,2466,200,,,,,,
e2009379,2014,0,,,,,,,,
e20100400,2014,450,4871,450,,,,,,
e20110486,2014,450,2013,250,5406,200,,,,
e2009179,2014,0,,,,,,,,
,2014,450,3496,250,4490,200,,,,
,2014,450,4455,225,5940,225,,,,
,2014,250,2349,125,5455,125,,,,
,2014,225,1199,100,,,,,,
e20110938,2014,100,2949,100,,,,,,
e20110696,2014,450,2733,230,4903,220,,,,
e2009044,2014,450,2695,225,5732,225,,,,
e20110491,2014,450,2218,450,,,,,,
e20100525,2014,450,2354,200,4963,250,,,,
e2009364,2014,450,3385,200,5590,250,,,,
e20131203,2014,450,204,225,5463,225,,,,
e20110387,2014,450,4451,225,5936,225,,,,
e20110962,2014,200,3434,200,,,,,,
e20110208,2014,450,3394,100,5431,350,,,,
e20131020,2014,200,1275,100,3986,100,,,,
e20100472,2014,450,3091,300,4760,150,,,,
e20110872,2014,200,645,100,4737,100,,,,
e2009223,2014,450,3349,225,5770,225,,,,
e2009556,2014,450,3489,225,3896,225,,,,
e20110217,2014,450,1971,225,3549,225,,,,
e2009177,2014,0,,,,,,,,
e20100355,2014,450,3801,450,,,,,,
e20110026,2014,450,5744,450,,,,,,
e20131207,2014,450,1202,225,5113,225,,,,
e20100601,2014,450,3018,200,5034,250,,,,
e20110948,2014,100,2950,100,,,,,,
e20100573,2014,0,,,,,,,,
e20100666,2014,450,1987,250,5929,200,,,,
e2009602,2014,450,2396,225,5237,225,,,,
e20130994,2014,300,1172,150,4779,150,,,,
e20110265,2014,225,1763,225,,,,,,
e20100576,2014,450,3399,200,,,,,,
e20100072,2014,450,2656,225,5107,225,,,,
e20131205,2014,225,81,225,,,,,,
e20110016,2014,450,3607,250,5916,200,,,,
e20130581,2014,550,963,275,4119,275,,,,
e20100622,2014,225,1983,100,5517,100,,,,
e20100239,2014,450,5522,450,,,,,,
e20100269,2014,450,2680,225,5329,225,,,,
e20120287,2014,500,3608,500,,,,,,
e20100645,2014,450,2594,250,5236,200,,,,
e20100327,2014,450,2207,200,5010,250,,,,
e20100242,2014,450,4198,450,,,,,,
e20100291,2014,450,5758,450,,,,,,
e20100551,2014,150,3168,150,,,,,,
e20100278,2014,0,,,,,,,,
e20110269,2014,450,5407,250,5914,200,,,,
e20120474,2014,500,5580,500,,,,,,
e20100486,2014,450,3260,200,5361,250,,,,
e20111055,2014,200,,,,,,,,
e20110001,2014,450,61,250,3528,200,,,,
e2009080,2014,450,2507,450,,,,,,
e20100130,2014,450,2722,300,,,,,,
e20100187,2014,225,3016,110,5037,115,,,,
e20110891,2014,100,2117,100,,,,,,
e20100489,2014,450,2434,225,5461,225,,,,
e20110648,2014,450,,,,,,,,
e20100671,2014,225,2814,100,2718,125,,,,
e20110871,2014,200,4564,200,,,,,,
e20100386,2014,450,3106,225,4767,225,,,,
e20100518,2014,450,3334,225,4786,225,,,,
e20100353,2014,0,,,,,,,,
e20120715,2014,500,4520,500,,,,,,
e20110734,2014,450,2987,225,5163,225,,,,
e20100159,2014,450,1561,250,4919,200,,,,
e20131087,2014,300,1361,150,5545,150,,,,
e20100199,2014,0,,,,,,,,
e20100271,2014,450,2781,225,4796,225,,,,
e20131210,2014,225,1506,225,,,,,,
e20110146,2014,225,2438,100,4783,125,,,,
e20100082,2014,225,2435,125,5550,100,,,,
e20100245,2014,450,3239,150,5910,200,2795,100,,
e20100247,2014,450,5610,450,,,,,,
e20120366,2014,500,290,250,4805,250,,,,
e20131198,2014,225,640,100,5260,125,,,,
e20110294,2014,450,2224,225,4881,225,,,,
e20110944,2014,100,3155,100,,,,,,
e20110790,2014,450,3463,200,5909,250,,,,
e2009023,2014,225,520,125,3484,100,,,,
e2009143,2014,450,3184,450,,,,,,
e2009520,2014,0,,,,,,,,
e20130451,2014,0,,,,,,,,
e20100477,2014,450,2569,450,,,,,,
e20110705,2014,450,4449,225,5944,225,,,,
e20100114,2014,450,2215,450,,,,,,
e2009127,2014,450,2747,220,5623,230,,,,
e20120917,2014,250,1655,125,5148,125,,,,
e20100297,2014,450,4728,450,,,,,,
e20100488,2014,450,3030,225,5218,225,,,,
e20100565,2014,450,2941,250,5380,200,,,,
e20100580,2014,450,3344,150,5759,300,,,,
e20100679,2014,225,2348,125,3541,100,,,,
e20100243,2014,450,3529,450,,,,,,
e20131208,2014,225,1507,225,,,,,,
e20120939,2014,250,2493,150,5624,100,,,,
e20110813,2014,450,2288,230,5116,220,,,,
e20100697,2014,225,2919,100,5520,125,,,,
e20110862,2014,200,3074,200,,,,,,
e20100499,2014,450,2703,250,4711,200,,,,
e20100522,2014,450,2645,200,5117,250,,,,
e20100564,2014,450,1778,450,,,,,,
e20110841,2014,100,2311,100,,,,,,
e20100503,2014,450,4526,450,,,,,,
e20110811,2014,450,1676,250,3676,200,,,,
e20100215,2014,450,1944,200,5360,250,,,,
e20121234,2014,450,3368,450,,,,,,
e20100446,2014,0,,,,,,,,
e20100669,2014,450,5092,200,5500,250,,,,
e20110164,2014,0,,,,,,,,
e20110870,2014,200,5164,200,,,,,,
e20100160,2014,450,3304,250,5267,200,,,,
e20110892,2014,200,1848,200,,,,,,
,2014,125,2670,125,,,,,,
e20100211,2014,450,2571,225,3968,225,,,,
e20120777,2014,500,2192,500,,,,,,
e20100381,2014,450,,,,,,,,
e20110405,2014,450,1546,450,,,,,,
e20131226,2014,450,2089,225,5620,225,,,,
e20100098,2014,450,5198,250,1281,200,,,,
e20100366,2014,450,2882,225,5294,225,,,,
e20100678,2014,225,1378,100,1018,125,,,,
e2009319,2014,450,3219,450,,,,,,
e20100063,2014,450,3325,190,5476,260,,,,
e2009439,2014,450,3432,200,5857,250,,,,
e20100337,2014,450,3157,220,5485,230,,,,
e20100414,2014,450,2955,225,4970,225,,,,
e20120615,2014,0,,,,,,,,
e20100408,2014,450,1860,225,5111,225,,,,
e20110513,2014,450,,,,,,,,
e20110642,2014,450,2224,450,,,,,,
e20100535,2014,0,,,,,,,,
e20100559,2014,450,3375,230,5295,220,,,,
e20110048,2014,450,,,,,,,,
e20110393,2014,225,1941,110,5420,115,,,,
e2009505,2014,225,2873,125,5644,100,,,,
e20110724,2014,450,2888,225,3885,225,,,,
e20130130,2014,550,289,275,4657,275,,,,
e20110369,2014,0,,,,,,,,
e20120827,2014,250,5792,150,5887,100,,,,
e20110263,2014,0,,,,,,,,
e20110520,2014,225,2120,225,,,,,,
e20110657,2014,450,3002,200,5314,250,,,,
e20130347,2014,550,864,550,,,,,,
e20100089,2014,0,,,,,,,,
e20100284,2014,450,3258,230,5390,220,,,,
e2009596,2014,450,3174,200,5752,250,,,,
e20100188,2014,450,3124,250,5671,200,,,,
e20100287,2014,450,2171,300,4568,150,,,,
e20110742,2014,450,2717,230,5103,220,,,,
e20120410,2014,250,2363,125,4211,125,,,,
e20110590,2014,450,2251,450,,,,,,
e20110701,2014,450,2890,250,5033,200,,,,
e20100227,2014,450,5197,250,5871,200,,,,
e20131206,2014,225,1495,100,3889,125,,,,
e20100642,2014,450,3090,200,5504,250,,,,
e20110159,2014,450,5693,450,,,,,,
e20110239,2014,450,2920,225,5437,225,,,,
e20100531,2014,450,2559,225,3956,225,,,,
e20110256,2014,225,5735,225,,,,,,
e20100370,2014,450,2723,225,5166,225,,,,
e20110017,2014,450,1753,225,4685,225,,,,
e20120926,2014,0,,,,,,,,
e20110322,2014,450,3031,225,5122,225,,,,
e20110260,2014,450,1735,125,2405,100,3909,225,,
e20100064,2014,450,2590,225,5160,225,,,,
e20100304,2014,450,3378,225,5663,225,,,,
e20100122,2014,450,,,,,,,,
e20100463,2014,450,5893,225,5946,225,,,,
e20131196,2014,225,1368,100,5006,125,,,,
e20121229,2014,450,4775,200,5598,250,,,,
e20100673,2014,450,3427,220,5512,230,,,,
e20100629,2014,450,3056,200,,195,,,,
e20110527,2014,450,1592,225,4781,225,,,,
e20110603,2014,450,2186,150,5014,300,,,,
e20130189,2014,275,1110,275,,,,,,
e20130010,2014,550,612,275,,,,,,
e20110076,2014,0,,,,,,,,
e20110423,2014,450,2365,225,4054,225,,,,
e20100429,2014,450,5538,450,,,,,,
e20100498,2014,225,2249,125,2914,100,,,,
e20100844,2014,225,3306,100,5904,125,,,,
e20130956,2014,0,1406,0,4285,0,,,,
e20100542,2014,225,2598,225,,,,,,
e20110978,2014,200,2379,100,4470,100,,,,
e20100392,2014,225,2394,125,5210,100,,,,
e20100350,2014,450,3355,450,,,,,,
e20100041,2014,0,,,,,,,,
e20110689,2014,450,1826,225,3478,225,,,,
e20100193,2014,450,2793,200,4576,250,,,,
e20100516,2014,450,3445,200,5767,250,,,,
e20100491,2014,0,,,,,,,,
e20100677,2014,225,3249,100,4934,125,,,,
e20100346,2014,450,2830,225,5079,225,,,,
e20110709,2014,450,1723,225,4694,225,,,,
e20120962,2014,0,,,,,,,,
e20121039,2014,250,2875,250,,,,,,
e20110700,2014,450,1821,200,4811,250,,,,
e20100684,2014,450,3321,250,5277,200,,,,
e20100003,2014,0,,,,,,,,
e20110885,2014,100,2933,100,,,,,,
e20100410,2014,450,2508,450,,,,,,
e20100530,2014,225,1583,225,,,,,,
e20120940,2014,0,,,,,,,,
e20110249,2014,450,2372,200,4858,250,,,,
e20100361,2014,450,3436,150,4890,300,,,,
e20120590,2014,500,3119,200,1626,300,,,,
e20110650,2014,225,2166,225,,,,,,
e20100690,2014,225,2958,100,4989,125,,,,
e20100267,2014,0,,,,,,,,
e20100481,2014,225,2415,140,3318,85,,,,
e20100532,2014,450,2925,450,,,,,,
e2009761,2014,450,2392,450,,,,,,
e20100689,2014,0,,,,,,,,
e20110884,2014,450,1524,450,,,,,,
e20100237,2014,0,,,,,,,,
e20120866,2014,125,2847,125,,,,,,
e20100067,2014,450,3371,250,5656,200,,,,
e20121004,2014,250,1939,125,3791,125,,,,
e20110695,2014,450,2153,450,,,,,,
e20120737,2014,500,1715,250,4625,250,,,,
e20100097,2014,450,2795,225,5542,225,,,,
e20110096,2014,450,3225,225,5169,225,,,,
e20100674,2014,0,,,,,,,,
e20100549,2014,450,3345,100,5447,350,,,,
e20110060,2014,450,223,225,5132,225,,,,
e2009239,2014,225,3063,100,5622,125,,,,
e20110598,2014,450,3270,235,5310,215,,,,
e20100365,2014,450,1741,225,5003,225,,,,
e20100025,2014,450,5262,200,974,250,,,,
e20110988,2014,200,2962,100,5771,100,,,,
e2009326,2014,450,3082,150,4751,300,,,,
e20110283,2014,450,2217,450,,,,,,
e20100305,2014,450,,450,,,,,,
e20110561,2014,450,1708,225,4820,225,,,,
e20120015,2014,500,2188,500,,,,,,
e20110954,2014,225,1530,100,384,125,,,,
e20100534,2014,450,3377,225,5662,225,,,,
e20100258,2014,450,3206,225,5533,225,,,,
e20100228,2014,450,3454,200,5423,250,,,,
e20100058,2014,225,1622,100,4854,125,,,,
e20120493,2014,500,3262,250,5453,250,,,,
e20100659,2014,450,3017,200,5325,250,,,,
e20131209,2014,450,1809,450,,,,,,
e20100105,2014,225,3424,100,5374,125,,,,
e20121093,2014,250,1824,150,3648,100,,,,
e20100480,2014,450,4525,450,,,,,,
e20100555,2014,450,3089,200,4997,250,,,,
e20110094,2014,450,2454,225,4977,225,,,,
e20130630,2014,550,671,300,2995,250,,,,
e20110621,2014,450,2040,225,5280,225,,,,
e20100682,2014,450,3285,200,4583,250,,,,
e20110293,2014,450,2134,225,4678,225,,,,
e20120381,2014,500,2282,250,4700,250,,,,
e20110394,2014,450,2162,225,4012,225,,,,
e20110443,2014,450,2990,450,,,,,,
e20100059,2014,450,2706,225,4818,225,,,,
e20110555,2014,450,2169,225,4556,225,,,,
e20100639,2014,450,5244,450,,,,,,
e20100424,2014,450,3453,225,2061,225,,,,
e20121112,2014,0,,,,,,,,
e20100497,2014,450,1219,225,3853,225,,,,
e20100591,2014,450,3050,200,5466,250,,,,
e2009169,2014,225,2576,112.5,3973,112.5,,,,
e20121130,2014,250,3908,125,4143,125,,,,
e20100615,2014,450,4917,250,2250,200,,,,
e20110382,2014,225,2942,225,,,,,,
e2009048,2014,450,2855,450,,,,,,
e20121019,2014,0,,,,,,,,
e20131104,2014,300,492,300,,,,,,
e20100388,2014,225,1920,225,,,,,,
e20110599,2014,450,2340,225,5344,225,,,,
e20120157,2014,500,1341,250,3704,250,,,,
e20110582,2014,450,1576,225,5080,225,,,,
e20110667,2014,450,,,,,,,,
e20100387,2014,225,2573,112.5,3970,112.5,,,,
e20110379,2014,450,5480,450,,,,,,
e20100597,2014,225,2726,120,2968,105,,,,
e20100069,2014,450,4913,450,,,,,,
e20100196,2014,450,,,,,,,,
e20100691,2014,450,2985,225,5456,150,5702,75,,
e20110822,2014,100,2181,100,,,,,,
e20110848,2014,200,3988,200,,,,,,
e20100220,2014,0,,,,,,,,
e20120943,2014,250,2510,125,5075,125,,,,
e20100268,2014,450,2889,225,3642,225,,,,
e20100273,2014,450,2696,220,5016,230,,,,
e20100444,2014,225,2174,100,5894,125,,,,
e20100512,2014,225,,,,,,,,
e20110797,2014,450,3338,225,5156,225,,,,
e20110122,2014,450,3224,225,5131,225,,,,
e20100364,2014,450,3193,250,5308,200,,,,
e20110107,2014,450,2279,450,,,,,,
e20100395,2014,450,1615,450,,,,,,
e20110958,2014,200,3215,100,3810,100,,,,
e20131200,2014,450,2418,100,5373,200,5407,150,,
e20100103,2014,225,2382,225,,,,,,
e20110275,2014,450,3038,225,5551,225,,,,
e20100430,2014,450,3316,200,5286,250,,,,
e20110035,2014,450,2221,450,,,,,,
e2009330,2014,450,2419,450,,,,,,
e20121223,2014,250,3301,250,,,,,,
e20110823,2014,0,,,,,,,,
e20120230,2014,500,2412,250,4230,250,,,,
e20110458,2014,450,1852,225,4515,225,,,,
e2009374,2014,0,,,,,,,,
e20110698,2014,450,3458,225,5235,225,,,,
e20110453,2014,450,2139,450,,,,,,
e20100447,2014,450,3235,225,5155,225,,,,
e20100505,2014,0,,,,,,,,
e20131234,2014,300,2469,150,3627,150,,,,
e20100213,2014,450,1301,450,,,,,,
e20100321,2014,450,1893,225,5339,225,,,,
e2009069,2014,450,2654,225,5701,225,,,,
e20100181,2014,450,2868,200,4075,250,,,,
e20110335,2014,0,,,,,,,,
e20100610,2014,0,,,,,,,,
e2009492,2014,450,2284,200,5867,250,,,,
e20100166,2014,225,3446,100,2579,125,,,,
e2009309,2014,450,2029,450,,,,,,
e20100329,2014,450,2818,350,5673,100,,,,
e20110193,2014,450,3373,230,5483,220,,,,
e20100441,2014,450,1035,450,,,,,,
e20100020,2014,450,187,225,3350,225,,,,
e20131202,2014,450,607,225,4601,225,,,,
e20100586,2014,450,3195,250,5628,200,,,,
e20110242,2014,450,4425,250,5905,200,,,,
e20110084,2014,450,2393,250,5925,200,,,,
e20100191,2014,450,2353,450,,,,,,
e20131037,2014,300,1307,150,5264,150,,,,
e20100539,2014,450,2567,225,3964,225,,,,
e20120672,2014,250,2197,250,,,,,,
e20110852,2014,200,3802,200,,,,,,
e2009507,2014,450,2100,225,4950,225,,,,
e20110188,2014,450,3313,200,,,,,,
e2009367,2014,450,4174,450,,,,,,
e20100439,2014,450,3333,200,5591,250,,,,
e20100442,2014,225,3611,225,,,,,,
e20100493,2014,450,2815,200,5779,250,,,,
e20120829,2014,250,1425,125,4991,125,,,,
e20110105,2014,450,5411,400,,,,,,
e20120106,2014,500,4573,400,5673,100,,,,
e20111037,2014,100,2441,100,,,,,,
e20100582,2014,0,,,,,,,,
e20111016,2014,200,3989,200,,,,,,
e20120262,2014,500,3299,250,5926,250,,,,
e2009288,2014,450,2210,225,5135,225,,,,
e20120652,2014,500,2901,250,4585,250,,,,
e20130705,2014,550,437,210,3817,340,,,,
e20131129,2014,0,1290,,,,,,,
e20100427,2014,450,2853,200,5691,250,,,,
e20100024,2014,450,5372,450,,,,,,
e20120966,2014,125,2103,125,,,,,,
e2009264,2014,450,2811,200,5733,250,,,,
e20110514,2014,450,2300,450,,,,,,
e20120414,2014,500,3108,250,5490,250,,,,
e20110726,2014,450,3437,230,4959,220,,,,
e20130256,2014,550,715,300,4672,250,,,,
e20110496,2014,225,1480,100,4287,125,,,,
e20120660,2014,500,1710,250,5011,250,,,,
e20100150,2014,0,,,,,,,,
e20131197,2014,450,746,250,4483,200,,,,
e2009455,2014,450,3153,450,,,,,,
e20110661,2014,450,1808,225,5229,225,,,,
e20121155,2014,0,,,,,,,,
e20100596,2014,450,2788,225,4479,225,,,,
e20100550,2014,450,2138,450,,,,,,
e20120235,2014,500,2191,500,,,,,,
e20100037,2014,225,5324,225,,,,,,
e20130067,2014,550,482,275,,,,,,
e20100226,2014,450,2871,225,5430,225,,,,
e20100318,2014,225,2260,225,,,,,,
e20121089,2014,250,1732,100,5917,150,,,,
e20100544,2014,450,4759,250,1607,200,,,,
e20120084,2014,500,2898,300,5674,200,,,,
e20100109,2014,450,4196,450,,,,,,
e20120310,2014,250,5813,125,1574,125,,,,
e20110418,2014,450,2064,200,5093,250,,,,
e20110472,2014,225,3776,225,,,,,,
e20110673,2014,450,2019,225,5124,225,,,,
e20100092,2014,0,,,,,,,,
e20110961,2014,125,2341,100,5714,25,,,,
e20130843,2014,550,249,275,4647,275,,,,
e20120896,2014,125,1933,125,,,,,,
e20120933,2014,125,2836,125,,,,,,
e20130238,2014,0,,,,,,,,
e20110515,2014,450,2616,200,5158,250,,,,
e20110548,2014,450,2940,225,5281,225,,,,
e20110716,2014,450,3079,450,,,,,,
e20120928,2014,250,3202,125,3850,125,,,,
e20120733,2014,500,2492,250,4699,250,,,,
e20120299,2014,500,2395,500,,,,,,
e20110607,2014,450,2499,250,4901,200,,,,
e20111000,2014,450,1540,225,5384,225,,,,
e20100575,2014,450,1832,225,4025,225,,,,
e20110187,2014,225,1979,100,4348,125,,,,
e20120220,2014,500,2190,500,,,,,,
e20110787,2014,450,,,,,,,,
e20131216,2014,450,817,150,5572,200,3482,100,,
e20120233,2014,500,1749,250,4445,250,,,,
e20110713,2014,450,3097,225,4939,225,,,,
e20120909,2014,0,,,,,,,,
e20110767,2014,450,2167,225,4863,225,,,,
e20100657,2014,450,2849,200,5498,250,,,,
e20110741,2014,450,2586,250,4908,200,,,,
e20100086,2014,225,822,225,,,,,,
e20130483,2014,550,978,275,4156,275,,,,
e20130945,2014,550,674,275,3821,275,,,,
e20110937,2014,200,687,200,,,,,,
e20100333,2014,450,4957,450,,,,,,
e20110226,2014,0,,,,,,,,
e20100358,2014,450,3392,200,5650,250,,,,
e20110274,2014,450,3203,200,5234,250,,,,
e20110173,2014,225,1773,100,4798,125,,,,
e20131010,2014,200,1340,100,4013,100,,,,
e20120451,2014,500,2660,250,4776,250,,,,
e20120824,2014,0,,,,,,,,
e20100014,2014,450,2157,150,5438,300,,,,
e20130181,2014,400,410,200,4128,200,,,,
e20130193,2014,550,1499,275,4018,275,,,,
e20130201,2014,550,605,350,4567,200,,,,
e20100344,2014,450,3339,230,5612,220,,,,
e20100356,2014,450,2623,225,5617,225,,,,
e20121124,2014,250,1747,150,5725,100,,,,
e20120730,2014,500,2467,250,4433,250,,,,
e20120100,2014,250,1919,125,4518,125,,,,
e20110930,2014,100,2646,100,,,,,,
e20121068,2014,0,,,,,,,,
e20110769,2014,0,,,,,,,,
e20100151,2014,450,2061,250,5369,200,,,,
e20131024,2014,300,812,200,3629,100,,,,
e20100023,2014,450,5641,150,,300,,,,
e20130959,2014,300,1296,150,3840,150,,,,
e20120850,2014,125,1835,125,,,,,,
e20110356,2014,225,1489,100,4510,125,,,,
e20111018,2014,100,2759,100,,,,,,
e20120019,2014,300,2488,300,,,,,,
e20100485,2014,450,2566,225,3963,225,,,,
e20110586,2014,225,2126,225,,,,,,
e20130715,2014,550,983,275,4084,275,,,,
e20100788,2014,200,3295,200,,,,,,
e20110968,2014,100,3041,100,,,,,,
e20121090,2014,250,1484,250,,,,,,
e20110638,2014,450,5816,450,,,,,,
e20120959,2014,250,2238,250,,,,,,
e20110902,2014,100,3420,100,,,,,,
e20121169,2014,250,1798,125,5798,125,,,,
e20110530,2014,450,1210,450,,,,,,
e20110088,2014,225,2107,100,3786,125,,,,
e20100265,2014,450,5762,450,,,,,,
e20120565,2014,500,2844,250,4279,250,,,,
e20130880,2014,550,1079,275,4926,275,,,,
e20131212,2014,450,1053,225,4834,225,,,,
e20110068,2014,450,1793,450,,,,,,
e20120404,2014,250,2090,125,4541,125,,,,
e20130439,2014,400,1105,200,4057,200,,,,
e20130810,2014,550,873,250,3599,300,,,,
e20110083,2014,225,1522,110,3814,115,,,,
e20110915,2014,200,3214,100,5772,100,,,,
e20130423,2014,550,152,275,4651,275,,,,
e20110478,2014,450,2023,225,5096,225,,,,
e20110557,2014,225,1584,100,3993,125,,,,
e20130641,2014,550,1161,550,,,,,,
e20100509,2014,450,2569,225,3966,225,,,,
e20100590,2014,450,1881,225,3797,225,,,,
e20120805,2014,500,3069,200,4591,300,,,,
e20120124,2014,,,,,,,,,
e20100197,2014,450,2589,250,4058,200,,,,
e20120046,2014,500,2230,500,,,,,,
e20110835,2014,200,2036,100,4215,100,,,,
e20110074,2014,450,2208,450,,,,,,
e20110091,2014,450,2614,225,4993,225,,,,
e20100540,2014,225,222,115,4234,110,,,,
e20120282,2014,0,,,,,,,,
e20110264,2014,450,1494,450,,,,,,
e20100375,2014,450,2867,450,,,,,,
e20100676,2014,450,3115,450,,,,,,
e20110162,2014,450,2417,150,3947,300,,,,
e20100448,2014,225,2790,225,,,,,,
e20110522,2014,450,1470,225,,,,,,
e20110772,2014,450,3010,225,3927,225,,,,
e20120357,2014,500,1974,250,5090,250,,,,
e20100426,2014,450,3116,225,5690,225,,,,
e20110776,2014,450,2058,225,4015,225,,,,
e20130653,2014,550,875,275,,,,,,
e20120702,2014,500,1711,250,4590,250,,,,
e20120797,2014,500,4840,400,3251,100,,,,
e20100437,2014,0,,,,,,,,
e20110533,2014,450,1738,225,5665,225,,,,
e20120188,2014,250,2115,125,4542,125,,,,
e20110103,2014,450,2252,230,5543,220,,,,
e20110521,2014,0,,,,,,,,
e20100670,2014,450,1946,450,,,,,,
e20110725,2014,450,3036,225,5327,225,,,,
e20130151,2014,275,291,275,,,,,,
e20100164,2014,450,3305,250,5895,200,,,,
e20110908,2014,200,2946,200,,,,,,
e20131140,2014,300,1246,300,,,,,,
e20120041,2014,500,1813,225,4664,225,,,,
e20100143,2014,450,3257,225,5273,225,,,,
e20110589,2014,225,2546,130,4992,95,,,,
e20110350,2014,450,2585,200,,,,,,
e20121051,2014,125,1962,125,,,,,,
e20111032,2014,0,,,,,,,,
e20120835,2014,250,2956,125,5576,125,,,,
e20100111,2014,225,2088,125,3670,100,,,,
e20120214,2014,500,3172,250,4304,250,,,,
e20130068,2014,275,1500,275,,,,,,
e20110592,2014,450,2865,200,5790,200,,,,
e20120456,2014,500,4907,500,,,,,,
e20120613,2014,0,,,,,,,,
e20100432,2014,0,,,,,,,,
e20131118,2014,300,11456,150,5400,150,,,,
e20130902,2014,550,925,275,4009,275,,,,
e20120317,2014,500,3084,250,5254,250,,,,
e20110355,2014,450,2794,200,3691,250,,,,
e20110482,2014,450,5552,450,,,,,,
e20110745,2014,450,1961,450,,,,,,
e20120067,2014,500,2531,500,,,,,,
e20100183,2014,450,2304,225,4555,225,,,,
e20100270,2014,450,2691,250,5330,200,,,,
e20120461,2014,0,,,,,,,,
e20110508,2014,0,,,,,,,,
e20121184,2014,250,784,125,5709,125,,,,
e20130126,2014,0,,,,,,,,
e20100254,2014,225,3417,100,5578,125,,,,
e20110622,2014,450,2227,450,,,,,,
e20131029,2014,200,1184,200,,,,,,
e20110480,2014,450,2152,250,3687,200,,,,
e20110519,2014,450,2184,450,,,,,,
e20120559,2014,250,2554,125,3952,125,,,,
e20130258,2014,550,673,275,3025,275,,,,
e20110744,2014,450,3007,225,4974,225,,,,
e20110134,2014,450,2226,450,,,,,,
e20110141,2014,0,,,,,,,,
e20110467,2014,450,2652,200,5711,200,1990,50,,
e20110761,2014,0,,,,,,,,
e20120191,2014,500,1925,250,4132,250,,,,
e20120393,2014,500,2880,200,5514,300,,,,
e20121131,2014,125,486,125,,,,,,
e20131121,2014,300,556,150,4827,150,,,,
e20110793,2014,450,2018,225,,,,,,
e20110920,2014,200,,,,,,,,
e20110819,2014,450,2951,225,4221,225,,,,
e20110117,2014,450,2045,200,4704,250,,,,
e20100556,2014,450,2505,250,3199,200,,,,
e20110680,2014,450,2295,225,5191,225,,,,
e20110434,2014,450,1767,200,,,,,,
,2014,100,2267,100,,,,,,
e20100328,2014,450,4524,450,,,,,,
e20130673,2014,550,1241,275,3684,275,,,,
e20100609,2014,225,2062,100,4772,125,,,,
e20110245,2014,225,2007,100,4624,125,,,,
e20110964,2014,225,1910,110,5285,115,,,,
e20130939,2014,550,736,550,,,,,,
e20110979,2014,200,2378,100,2774,100,,,,
e20110795,2014,450,3348,225,5205,225,,,,
e20131183,2014,0,1337,0,,,,,,
e20120064,2014,500,1044,250,4562,250,,,,
e20110184,2014,225,2852,125,,100,,,,
e20120215,2014,500,3159,250,1367,250,,,,
e20100314,2014,450,2568,225,3965,225,,,,
e20110983,2014,0,,,,,,,,
e20110630,2014,450,2206,225,5032,225,,,,
e20110219,2014,450,3289,225,4402,225,,,,
e20130002,2014,550,53,550,,,,,,
e20100401,2014,225,1280,225,,,,,,
e20110553,2014,450,2222,450,,,,,,
e20100953,2014,450,3254,225,5607,225,,,,
e20131128,2014,300,1289,150,3732,150,,,,
e20120370,2014,500,1475,250,5568,250,,,,
e20120758,2014,500,1227,250,4358,250,,,,
e20130009,2014,550,654,275,4250,275,,,,
e20121198,2014,125,3441,125,,,,,,
e20110808,2014,450,2026,230,4026,220,,,,
e20110867,2014,200,1205,100,2773,100,,,,
e20110271,2014,450,1736,100,5024,300,5337,50,,
e20120673,2014,0,,,,,,,,
e20110156,2014,450,,450,,,,,,
e20110163,2014,450,1886,150,5573,250,,,,
e20110886,2014,450,5179,450,,,,,,
e20100515,2014,450,3444,200,5768,225,,,,
