id,name_en,province_id,d_id,c_id,v_id,s_id,ps_id,name_kh,prefix_id,valid,is_no_school,locp_code,locd_code,locc_code,locv_code
"020406240591","Sras Teuk Chas",2,4,6,24,59,0,"Sras Teuk Chas",2,1,0,2,204,20406,204040624
"020406250601","Prey Thom",2,4,6,25,60,0,"Prey Thom",2,1,0,2,204,20406,204040625
"020406260681","O Ta Nhean",2,4,6,26,68,0,"O Ta Nhean",2,1,0,2,204,20406,204040626
"020407017061","Boeung Pram",2,4,7,1,706,0,"បឹងប្រាំ",3,1,0,2,204,20407,204040701
"020408017071","Klaing Meas",2,4,8,1,707,0,"ឃ្លាំងមាស",3,1,0,2,204,20408,204040801
"020501010077","Ek Phnom",2,5,1,1,7,0,"ការិ. អយក ស្រុកឯកភ្នំ",13,1,1,2,205,20501,205050101
"020501020231","Prek Krauch",2,5,1,2,23,0,"Prek Krauch",2,1,0,2,205,20501,205050102
"020501025051","Prek Krauch",2,5,1,2,505,0,"Prek Krauch",1,1,0,2,205,20501,205050102
"020501040241","Prek Norin",2,5,1,4,24,0,"Prek Norin",2,1,0,2,205,20501,205050104
"020501045041","Prek Norin",2,5,1,4,504,0,"Prek Norin",1,1,0,2,205,20501,205050104
"020501047021","Prek Norin",2,5,1,4,702,0,"ព្រែកនរិន្ទ",3,1,0,2,205,20501,205050104
"020501050251","Sdei",2,5,1,5,25,0,"Sdei",2,1,0,2,205,20501,205050105
"020501055061","Sdei",2,5,1,5,506,0,"Sdei",1,1,0,2,205,20501,205050105
"020501060261","Rohal Suong Lech",2,5,1,6,26,0,"Rohal Suong Lech",2,1,0,2,205,20501,205050106
"020501065031","Rohal Suong Lech",2,5,1,6,503,0,"Rohal Suong Lech",1,1,0,2,205,20501,205050106
"020501080271","Keo Mony Pisey",2,5,1,8,27,0,"Keo Mony Pisey",2,1,0,2,205,20501,205050108
"020501085141","Keo Mony Pisey",2,5,1,8,514,0,"Keo Mony Pisey",1,1,0,2,205,20501,205050108
"020501100281","Prek Trob",2,5,1,10,28,0,"Prek Trob",2,1,0,2,205,20501,205050110
"020502010291","Wat Phneuv",2,5,2,1,29,0,"Wat Phneuv",2,1,0,2,205,20502,205050201
"020502010321","Samrong Knong",2,5,2,1,32,0,"Samrong Knong",2,1,0,2,205,20502,205050201
"020502015121","Samrong Knong",2,5,2,1,512,0,"Samrong Knong",1,1,0,2,205,20502,205050201
"020502017011","Samrong Knong",2,5,2,1,701,0,"សំរោងក្នុង",3,1,0,2,205,20502,205050201
"020502020301","Wat Keo",2,5,2,2,30,0,"Wat Keo",2,1,0,2,205,20502,205050202
"020502025111","Wat Keo",2,5,2,2,511,0,"Wat Keo",1,1,0,2,205,20502,205050202
"020502030341","Sar Kheng Bot Neak Ta",2,5,2,3,34,0,"Sar Kheng Bot Neak Ta",2,1,0,2,205,20502,205050203
"020502035131","Sar Kheng Bot Neak Ta",2,5,2,3,513,0,"Sar Kheng Bot Neak Ta",1,1,0,2,205,20502,205050203
"020502040311","Wat O Trea",2,5,2,4,31,0,"Wat O Trea",2,1,0,2,205,20502,205050204
"020502045151","Wat O Trea",2,5,2,4,515,0,"Wat O Trea",1,1,0,2,205,20502,205050204
"020503010141","Wat Prek Snor",2,5,3,1,14,0,"Wat Prek Snor",2,1,0,2,205,20503,205050301
"020503015011","Prek Snor",2,5,3,1,501,0,"Prek Snor",1,1,0,2,205,20503,205050301
"020503017051","Prek Khporb",2,5,3,1,705,0,"ព្រែកខ្ពប",3,1,0,2,205,20503,205050301
"020503030151","Kdaing Ngea",2,5,3,3,15,0,"Kdaing Ngea",2,1,0,2,205,20503,205050303
"020503035021","Kdaing Ngea",2,5,3,3,502,0,"Kdaing Ngea",1,1,0,2,205,20503,205050303
"020503040161","O Kambot",2,5,3,4,16,0,"O Kambot",2,1,0,2,205,20503,205050304
"020503045081","O Kambot",2,5,3,4,508,0,"O Kambot",1,1,0,2,205,20503,205050304
"020504010171","Prek Luong",2,5,4,1,17,0,"Prek Luong",2,1,0,2,205,20504,205050401
"020504015091","Prek Luong",2,5,4,1,509,0,"Prek Luong",1,1,0,2,205,20504,205050401
"020504019011","Ek Phnom",2,5,4,1,901,0,"ស្រុកឯកភំ្ន",4,1,0,2,205,20504,205050401
"020504020181","Sdei Leu",2,5,4,2,18,0,"Sdei Leu",2,1,0,2,205,20504,205050402
"020504025101","Sdei Leu",2,5,4,2,510,0,"Sdei Leu",1,1,0,2,205,20504,205050402
"020504030191","Sdei Krom",2,5,4,3,19,0,"Sdei Krom",2,1,0,2,205,20504,205050403
"020504040201","Rohal Suong",2,5,4,4,20,0,"Rohal Suong",2,1,0,2,205,20504,205050404
"020504045171","Rohal Suong",2,5,4,4,517,0,"Rohal Suong",1,1,0,2,205,20504,205050404
"020504050211","Bak Amrek",2,5,4,5,21,0,"Bak Amrek",2,1,0,2,205,20504,205050405
"020504055181","Bak Amrek",2,5,4,5,518,0,"Bak Amrek",1,1,0,2,205,20504,205050405
"020504057071","Bak Amrek",2,5,4,5,707,0,"បាក់អំរែក",3,1,0,2,205,20504,205050405
"020504060331","Phlov Kat",2,5,4,6,33,0,"Phlov Kat",2,1,0,2,205,20504,205050406
"020504070221","Bak Rotes",2,5,4,7,22,0,"Bak Rotes",2,1,0,2,205,20504,205050407
"020505010361","Daun Teav",2,5,5,1,36,0,"Daun Teav",2,1,0,2,205,20505,205050501
"020505015161","Daun Teav",2,5,5,1,516,0,"Daun Teav",1,1,0,2,205,20505,205050501
"020505020051","Nhim Vanda Suos Ei",2,5,5,2,5,0,"Nhim Vanda Suos Ei",2,1,0,2,205,20505,205050502
"020505030061","Somnoas",2,5,5,3,6,0,"Somnoas",2,1,0,2,205,20505,205050503
"020505035071","Somnoas",2,5,5,3,507,0,"Somnoas",1,1,0,2,205,20505,205050503
"020505037031","Peam Ek",2,5,5,3,703,0,"ពាមឯក",3,1,0,2,205,20505,205050503
"020505050071","Ek Phnom",2,5,5,5,7,0,"Ek Phnom",2,1,0,2,205,20505,205050505
"020505060081","Prek Chhdor",2,5,5,6,8,0,"Prek Chhdor",2,1,0,2,205,20505,205050506
"020505065191","Prek Chhdor",2,5,5,6,519,0,"Prek Chhdor",1,1,0,2,205,20505,205050506
"020505080091","Kauk Daung",2,5,5,8,9,0,"Kauk Daung",2,1,0,2,205,20505,205050508
"020505090371","Pheas",2,5,5,9,37,0,"Pheas",2,1,0,2,205,20505,205050509
"020506010101","Prey Chas",2,5,6,1,10,0,"Prey Chas",2,1,0,2,205,20506,205050601
"020506020111","Peam Seima",2,5,6,2,11,0,"Peam Seima",2,1,0,2,205,20506,205050602
"020506040121","Koh Chi Vaing",2,5,6,4,12,0,"Koh Chi Vaing",2,1,0,2,205,20506,205050604
"020506050131","Bak Prea",2,5,6,5,13,0,"Bak Prea",2,1,0,2,205,20506,205050605
"020506057061","Prey Chas",2,5,6,5,706,0,"ព្រៃចាស់",3,1,0,2,205,20506,205050605
"020507010011","Thvang",2,5,7,1,1,0,"Thvang",2,1,0,2,205,20507,205050701
"020507020021","Kampong Prahok",2,5,7,2,2,0,"Kampong Prahok",2,1,0,2,205,20507,205050702
"020507030031","Koh Chi Vaing",2,5,7,3,3,0,"Koh Chi Vaing",2,1,0,2,205,20507,205050703
"020507037041","Koh Chi Vaing",2,5,7,3,704,0,"កោះជីវាំង",3,1,0,2,205,20507,205050703
"020507040351","Prek Toal",2,5,7,4,35,0,"Prek Toal",2,1,0,2,205,20507,205050704
"020507040381","Peak Kantel",2,5,7,4,38,0,"Peak Kantel",2,1,0,2,205,20507,205050704
"020507050041","Kbal Taul",2,5,7,5,4,0,"Kbal Taul",2,1,0,2,205,20507,205050705
"020601010077","Maung Russey",2,6,1,1,7,0,"ការិ. អយក ស្រុកមោងឫស្សី",13,1,1,2,206,20601,206060101
"020601020201","O Krabao",2,6,1,2,20,0,"O Krabao",2,1,0,2,206,20601,206060102
"020601027121","O Krabao",2,6,1,2,712,0,"អូរក្របៅ",3,1,0,2,206,20601,206060102
"020601030211","Koh Char",2,6,1,3,21,0,"Koh Char",2,1,0,2,206,20601,206060103
"020601050231","Roluos",2,6,1,5,23,0,"Roluos",2,1,0,2,206,20601,206060105
"020601060221","Bun Rany Hun Sen Russey",2,6,1,6,22,0,"Bun Rany Hun Sen Russey",2,1,0,2,206,20601,206060106
"020601065031","Bun Rany Hun Sen Russey",2,6,1,6,503,0,"Bun Rany Hun Sen Russey",1,1,0,2,206,20601,206060106
"020601075021","Kansai Banteay",2,6,1,7,502,0,"Kansai Banteay",1,1,0,2,206,20601,206060107
"020601077011","Maung Russey",2,6,1,7,701,0,"មោងឫស្សី",3,1,0,2,206,20601,206060107
"020601100241","Hun Sen Maung",2,6,1,10,24,0,"Hun Sen Maung",2,1,0,2,206,20601,206060110
"020601125011","Ta Tok 1",2,6,1,12,501,0,"Ta Tok 1",1,1,0,2,206,20601,206060112
"020601140841","Kbal Mous",2,6,1,14,84,0,"Kbal Mous",2,1,0,2,206,20601,206060114
"020601150911","Boh Pouy",2,6,1,15,91,0,"Boh Pouy",2,1,0,2,206,20601,206060115
"020602010111","Run",2,6,2,1,11,0,"Run",2,1,0,2,206,20602,206060201
"020602020121","Roka Chhmaul",2,6,2,2,12,0,"Roka Chhmaul",2,1,0,2,206,20602,206060202
"020602040131","Po",2,6,2,4,13,0,"Po",2,1,0,2,206,20602,206060204
"020602045141","Po 1",2,6,2,4,514,0,"Po 1",1,1,0,2,206,20602,206060204
"020602050881","Po",2,6,2,5,88,0,"Po",2,1,0,2,206,20602,206060205
"020602059011","Maung Russey",2,6,2,5,901,0,"មោងឫស្សី",4,1,0,2,206,20602,206060205
"020602060141","Kear 1",2,6,2,6,14,0,"Kear 1",2,1,0,2,206,20602,206060206
"020602070151","Kear 2",2,6,2,7,15,0,"Kear 2",2,1,0,2,206,20602,206060207
"020602080161","Kear",2,6,2,8,16,0,"Kear",2,1,0,2,206,20602,206060208
"020602085131","Kear 3",2,6,2,8,513,0,"Kear 3",1,1,0,2,206,20602,206060208
"020602090171","O Kreat",2,6,2,9,17,0,"O Kreat",2,1,0,2,206,20602,206060209
"020602100181","Ream Kun",2,6,2,10,18,0,"Ream Kun",2,1,0,2,206,20602,206060210
"020602105121","Ream Kun",2,6,2,10,512,0,"Ream Kun",1,1,0,2,206,20602,206060210
"020602110191","Ta Nak",2,6,2,11,19,0,"Ta Nak",2,1,0,2,206,20602,206060211
"020602117111","Ta Nak",2,6,2,11,711,0,"តាណាក",3,1,0,2,206,20602,206060211
"020602120901","Damnak Run",2,6,2,12,90,0,"Damnak Run",2,1,0,2,206,20602,206060212
"020603010281","Phoum Kor",2,6,3,1,28,0,"Phoum Kor",2,1,0,2,206,20603,206060301
"020603020831","Cham Ro-ar",2,6,3,2,83,0,"Cham Ro-ar",2,1,0,2,206,20603,206060302
"020603030291","Phlov",2,6,3,3,29,0,"Phlov",2,1,0,2,206,20603,206060303
"020603050301","Tuol Thnung",2,6,3,5,30,0,"Tuol Thnung",2,1,0,2,206,20603,206060305
"020603060311","Kalom Phlouk",2,6,3,6,31,0,"Kalom Phlouk",2,1,0,2,206,20603,206060306
"020603069021","Techo Hun Sen Kalom Phlouk",2,6,3,6,902,0,"តហស កាឡោមភ្លុក",4,1,0,2,206,20603,206060306
"020603070321","Sramar Meas",2,6,3,7,32,0,"Sramar Meas",2,1,0,2,206,20603,206060307
"020603080331","Prey Svay",2,6,3,8,33,0,"Prey Svay",2,1,0,2,206,20603,206060308
"020603087071","Prey Svay",2,6,3,8,707,0,"ព្រៃស្វាយ",3,1,0,2,206,20603,206060308
"020604010861","Neak Ta Thvear",2,6,4,1,86,0,"Neak Ta Thvear",2,1,0,2,206,20604,206060401
"020604020441","Yeun Mean",2,6,4,2,44,0,"Yeun Mean",2,1,0,2,206,20604,206060402
"020604030451","Tuol Snuol",2,6,4,3,45,0,"Tuol Snuol",2,1,0,2,206,20604,206060403
"020604040461","Chrey Run",2,6,4,4,46,0,"Chrey Run",2,1,0,2,206,20604,206060404
"020604060471","Nikum Krom",2,6,4,6,47,0,"Nikum Krom",2,1,0,2,206,20604,206060406
"020604070481","Sras Chi Neang",2,6,4,7,48,0,"Sras Chi Neang",2,1,0,2,206,20604,206060407
"020604080491","Pich Changvar",2,6,4,8,49,0,"Pich Changvar",2,1,0,2,206,20604,206060408
"020604090501","Ampil Chhoung",2,6,4,9,50,0,"Ampil Chhoung",2,1,0,2,206,20604,206060409
"020604090871","Svay Bopha",2,6,4,9,87,0,"Svay Bopha",2,1,0,2,206,20604,206060409
"020604100511","Thnal Bot",2,6,4,10,51,0,"Thnal Bot",2,1,0,2,206,20604,206060410
"020604105111","Thnal Bot",2,6,4,10,511,0,"Thnal Bot",1,1,0,2,206,20604,206060410
"020604107031","Russey Kraing",2,6,4,10,703,0,"ឫស្សីក្រាំង",3,1,0,2,206,20604,206060410
"020604110941","Boeung Prey",2,6,4,11,94,0,"Boeung Prey",2,1,0,2,206,20604,206060411
"020605010011","Daun Try",2,6,5,1,1,0,"Daun Try",2,1,0,2,206,20605,206060501
"020605020021","Angkrorng",2,6,5,2,2,0,"Angkrorng",2,1,0,2,206,20605,206060502
"020605040031","Mareah Preuv",2,6,5,4,3,0,"Mareah Preuv",2,1,0,2,206,20605,206060504
"020605047091","Mareah Preuv",2,6,5,4,709,0,"ម្រះព្រៅ",3,1,0,2,206,20605,206060504
"020605070041","Chrey",2,6,5,7,4,0,"Chrey",2,1,0,2,206,20605,206060507
"020605075091","Chrey Cheung",2,6,5,7,509,0,"Chrey Cheung",1,1,0,2,206,20605,206060507
"020605080051","Phlov Kat",2,6,5,8,5,0,"Phlov Kat",2,1,0,2,206,20605,206060508
"020606010521","Manoak",2,6,6,1,52,0,"Manoak",2,1,0,2,206,20606,206060601
"020606010611","Tuol Sakar",2,6,6,1,61,0,"Tuol Sakar",2,1,0,2,206,20606,206060601
"020606020621","Wat Sdei",2,6,6,2,62,0,"Wat Sdei",2,1,0,2,206,20606,206060602
"020606030531","Samaki",2,6,6,3,53,0,"Samaki",2,1,0,2,206,20606,206060603
"020606045071","Stung Thmei",2,6,6,4,507,0,"Stung Thmei",1,1,0,2,206,20606,206060604
"020606070541","Ta Loas",2,6,6,7,54,0,"Ta Loas",2,1,0,2,206,20606,206060607
"020606075041","Chong Pralay",2,6,6,7,504,0,"Chong Pralay",1,1,0,2,206,20606,206060607
"020606077101","Ta Loas",2,6,6,7,710,0,"តាលាស់",3,1,0,2,206,20606,206060607
"020606085081","Pralay Sdao",2,6,6,8,508,0,"Pralay Sdao",1,1,0,2,206,20606,206060608
"020606090551","Trah",2,6,6,9,55,0,"Trah",2,1,0,2,206,20606,206060609
"020606095051","Trah",2,6,6,9,505,0,"Trah",1,1,0,2,206,20606,206060609
"020607010061","Tuol Prum",2,6,7,1,6,0,"Tuol Prum",2,1,0,2,206,20607,206060701
"020607030071","Chak Tauch",2,6,7,3,7,0,"Chak Tauch",2,1,0,2,206,20607,206060703
"020607040081","Chak Thom",2,6,7,4,8,0,"Chak Thom",2,1,0,2,206,20607,206060704
"020607050091","Kakoh",2,6,7,5,9,0,"Kakoh",2,1,0,2,206,20607,206060705
"020607060101","Sre O",2,6,7,6,10,0,"Sre O",2,1,0,2,206,20607,206060706
"020607067061","Kakoh",2,6,7,6,706,0,"កកោះ",3,1,0,2,206,20607,206060706
"020608010341","Kaun Khlong",2,6,8,1,34,0,"Kaun Khlong",2,1,0,2,206,20608,206060801
"020608020351","Dop Krasaing",2,6,8,2,35,0,"Dop Krasaing",2,1,0,2,206,20608,206060802
"020608020651","Kilometer Lekh 4",2,6,8,2,65,0,"Kilometer Lekh 4",2,1,0,2,206,20608,206060802
"020608040361","Prey Tauch",2,6,8,4,36,0,"Prey Tauch",2,1,0,2,206,20608,206060804
"020608045101","Prey Tauch",2,6,8,4,510,0,"Prey Tauch",1,1,0,2,206,20608,206060804
"020608047021","Prey Tauch",2,6,8,4,702,0,"ព្រៃតូច",3,1,0,2,206,20608,206060804
"020608050371","Prean Nil",2,6,8,5,37,0,"Prean Nil",2,1,0,2,206,20608,206060805
"020608060381","Stung Chak",2,6,8,6,38,0,"Stung Chak",2,1,0,2,206,20608,206060806
"020609010391","Bung Bei",2,6,9,1,39,0,"Bung Bei",2,1,0,2,206,20609,206060901
"020609020401","Kuoy Chik Dei",2,6,9,2,40,0,"Kuoy Chik Dei",2,1,0,2,206,20609,206060902
"020609030411","Prek Am",2,6,9,3,41,0,"Prek Am",2,1,0,2,206,20609,206060903
"020609040421","Kaun Ka-ek",2,6,9,4,42,0,"Kaun Ka-ek",2,1,0,2,206,20609,206060904
"020609057081","Roboh Mongkol",2,6,9,5,708,0,"របស់មង្គល",3,1,0,2,206,20609,206060905
"020609070431","Anlung Kaub",2,6,9,7,43,0,"Anlung Kaub",2,1,0,2,206,20609,206060907
"020609100811","Anlung Ta Mok",2,6,9,10,81,0,"Anlung Ta Mok",2,1,0,2,206,20609,206060910
"020609110821","Anlung Trach",2,6,9,11,82,0,"Anlung Trach",2,1,0,2,206,20609,206060911
"020609120641","Phoum Pen",2,6,9,12,64,0,"Phoum Pen",2,1,0,2,206,20609,206060912
"020701010077","Ratanak Mondul",2,7,1,1,7,0,"ការិ. អយក ស្រុករតនមណ្ឌល",13,1,1,2,207,20701,207070101
"020701025011","Sre Andaung",2,7,1,2,501,0,"Sre Andaung",1,1,0,2,207,20701,207070102
"020701027011","Ratanak Mondul",2,7,1,2,701,0,"រតនមណ្ឌល",3,1,0,2,207,20701,207070102
"020701029011","Sdao Santepheap",2,7,1,2,901,0,"ស្តៅសន្តិភាព",4,1,0,2,207,20701,207070102
"020701030051","Sre Andaung",2,7,1,3,5,0,"Sre Andaung",2,1,0,2,207,20701,207070103
"020701040031","Boeung Ampil",2,7,1,4,3,0,"Boeung Ampil",2,1,0,2,207,20701,207070104
"020701045021","Boeung Ampil",2,7,1,4,502,0,"Boeung Ampil",1,1,0,2,207,20701,207070104
"020701050061","Dangkut",2,7,1,5,6,0,"Dangkut",2,1,0,2,207,20701,207070105
"020701050331","Boeung Khcheung",2,7,1,5,33,0,"Boeung Khcheung",2,1,0,2,207,20701,207070105
"020701060101","Rasmey Sangha",2,7,1,6,10,0,"Rasmey Sangha",2,1,0,2,207,20701,207070106
"020701060271","Kiri Chum",2,7,1,6,27,0,"Kiri Chum",2,1,0,2,207,20701,207070106
"020701060281","Srang Sen Chey",2,7,1,6,28,0,"Srang Sen Chey",2,1,0,2,207,20701,207070106
"020701070121","Phnom Daun Meak",2,7,1,7,12,0,"Phnom Daun Meak",2,1,0,2,207,20701,207070107
"020701070391","Daun May 2",2,7,1,7,39,0,"Daun May 2",2,1,0,2,207,20701,207070107
"020701090171","Kauk Char",2,7,1,9,17,0,"Kauk Char",2,1,0,2,207,20701,207070109
"020701100181","Neang Lem",2,7,1,10,18,0,"Neang Lem",2,1,0,2,207,20701,207070110
"020701107031","Meta Kakrona",2,7,1,10,703,0,"មេត្តាករុណា",3,1,0,2,207,20701,207070110
"020701110201","Pich Changvar",2,7,1,11,20,0,"Pich Changvar",2,1,0,2,207,20701,207070111
"020701120131","Badak",2,7,1,12,13,0,"Badak",2,1,0,2,207,20701,207070112
"020701120211","O Khmum",2,7,1,12,21,0,"O Khmum",2,1,0,2,207,20701,207070112
"020701120261","Boeung Moan Tea",2,7,1,12,26,0,"Boeung Moan Tea",2,1,0,2,207,20701,207070112
"020701120291","Neang Puon",2,7,1,12,29,0,"Neang Puon",2,1,0,2,207,20701,207070112
"020701130221","Baribo",2,7,1,13,22,0,"Baribo",2,1,0,2,207,20701,207070113
"020701140231","Andeuk 11",2,7,1,14,23,0,"Andeuk 11",2,1,0,2,207,20701,207070114
"020701150021","IN SIDARE",2,7,1,15,2,0,"IN SIDARE",2,1,0,2,207,20701,207070115
"020701160371","O Dai Khla",2,7,1,16,37,0,"O Dai Khla",2,1,0,2,207,20701,207070116
"020702030011","Sin To",2,7,2,3,1,0,"Sin To",2,1,0,2,207,20702,207070203
"020702050081","Prey Ampor",2,7,2,5,8,0,"Prey Ampor",2,1,0,2,207,20702,207070205
"020702057041","Prey Ampor",2,7,2,5,704,0,"ព្រៃអំពរ",3,1,0,2,207,20702,207070205
"020702060111","Kandal Stung",2,7,2,6,11,0,"Kandal Stung",2,1,0,2,207,20702,207070206
"020702060411","Tradok Porng",2,7,2,6,41,0,"Tradok Porng",2,1,0,2,207,20702,207070206
"020702060421","Thmar Kong",2,7,2,6,42,0,"Thmar Kong",2,1,0,2,207,20702,207070206
"020702070371","Tvak",2,7,2,7,37,0,"Tvak",2,1,0,2,207,20702,207070207
"020702070381","Kandal",2,7,2,7,38,0,"Kandal",2,1,0,2,207,20702,207070207
"020703010141","Phlov Meas",2,7,3,1,14,0,"Phlov Meas",2,1,0,2,207,20703,207070301
"020703017051","Phlov Meas",2,7,3,1,705,0,"ផ្លូវមាស",3,1,0,2,207,20703,207070301
"020703025031","Boeung Khtum",2,7,3,2,503,0,"Boeung Khtum",1,1,0,2,207,20703,207070302
"020703030161","Boeung Khtum",2,7,3,3,16,0,"Boeung Khtum",2,1,0,2,207,20703,207070303
"020703040361","Sek Sak",2,7,3,4,36,0,"Sek Sak",2,1,0,2,207,20703,207070304
"020703060301","O Da",2,7,3,6,30,0,"O Da",2,1,0,2,207,20703,207070306
"020703070341","O Lomoun",2,7,3,7,34,0,"O Lomoun",2,1,0,2,207,20703,207070307
"020704010071","Treng",2,7,4,1,7,0,"Treng",2,1,0,2,207,20704,207070401
"020704020151","Phcheav",2,7,4,2,15,0,"Phcheav",2,1,0,2,207,20704,207070402
"020704027021","Hun Sen Treng",2,7,4,2,702,0,"ហស ត្រែង",3,1,0,2,207,20704,207070402
"020704040091","Chi Sang",2,7,4,4,9,0,"Chi Sang",2,1,0,2,207,20704,207070404
"020704040251","Sre Sdao",2,7,4,4,25,0,"Sre Sdao",2,1,0,2,207,20704,207070404
"020704040401","Bour Run",2,7,4,4,40,0,"Bour Run",2,1,0,2,207,20704,207070404
"020704045041","Chi Sang",2,7,4,4,504,0,"Chi Sang",1,1,0,2,207,20704,207070404
"020704050041","Kilometer Lekh 38",2,7,4,5,4,0,"Kilometer Lekh 38",2,1,0,2,207,20704,207070405
"020704060191","Roka Pheung",2,7,4,6,19,0,"Roka Pheung",2,1,0,2,207,20704,207070406
"020704070241","Boeung Proveuk",2,7,4,7,24,0,"Boeung Proveuk",2,1,0,2,207,20704,207070407
"020704080311","Ta Kruok",2,7,4,8,31,0,"Ta Kruok",2,1,0,2,207,20704,207070408
"020704090321","Svay Sar",2,7,4,9,32,0,"Svay Sar",2,1,0,2,207,20704,207070409
"020801010077","Sangker",2,8,1,1,7,0,"ការិ. អយក ស្រុកសង្កែ",13,1,1,2,208,20801,208080101
"020801030231","Anlung Vil",2,8,1,3,23,0,"Anlung Vil",2,1,0,2,208,20801,208080103
"020801035011","Sathyak Bot",2,8,1,3,501,0,"Sathyak Bot",1,1,0,2,208,20801,208080103
"020801039021","Anlung Vil",2,8,1,3,902,0,"អន្លង់វិល",4,1,0,2,208,20801,208080103
"020801040241","O Mony",2,8,1,4,24,0,"O Mony",2,1,0,2,208,20801,208080104
"020801060251","Chumnik",2,8,1,6,25,0,"Chumnik",2,1,0,2,208,20801,208080106
"020801070261","Puk Chhmar",2,8,1,7,26,0,"Puk Chhmar",2,1,0,2,208,20801,208080107
"020801090271","Svay Kang",2,8,1,9,27,0,"Svay Kang",2,1,0,2,208,20801,208080109
"020801100481","Dambauk Bon",2,8,1,10,48,0,"Dambauk Bon",2,1,0,2,208,20801,208080110
"020802020091","Wat Norea",2,8,2,2,9,0,"Wat Norea",2,1,0,2,208,20802,208080202
"020802020101","Balat",2,8,2,2,10,0,"Balat",2,1,0,2,208,20802,208080202
"020802025061","Norea",2,8,2,2,506,0,"Norea",1,1,0,2,208,20802,208080202
"020802035051","Wat Balat",2,8,2,3,505,0,"Wat Balat",1,1,0,2,208,20802,208080203
"020802050111","O Many 2",2,8,2,5,11,0,"O Many 2",2,1,0,2,208,20802,208080205
"020802057021","Norea",2,8,2,5,702,0,"នរា",3,1,0,2,208,20802,208080205
"020803010361","Boeung Tim",2,8,3,1,36,0,"Boeung Tim",2,1,0,2,208,20803,208080301
"020803010491","Pralay Thngor",2,8,3,1,49,0,"Pralay Thngor",2,1,0,2,208,20803,208080301
"020803020371","Svay Sar",2,8,3,2,37,0,"Svay Sar",2,1,0,2,208,20803,208080302
"020803027111","Svay Sar",2,8,3,2,711,0,"ស្វាយស",3,1,0,2,208,20803,208080302
"020803030381","Samdech",2,8,3,3,38,0,"Samdech",2,1,0,2,208,20803,208080303
"020803040391","Baset",2,8,3,4,39,0,"Baset",2,1,0,2,208,20803,208080304
"020803055031","Ta Pon",2,8,3,5,503,0,"Ta Pon",1,1,0,2,208,20803,208080305
"020803057031","Ta Pon",2,8,3,5,703,0,"តាប៉ុន",3,1,0,2,208,20803,208080305
"020804020451","Po Battambang",2,8,4,2,45,0,"Po Battambang",2,1,0,2,208,20804,208080402
"020804040341","Roka",2,8,4,4,34,0,"Roka",2,1,0,2,208,20804,208080404
"020804050351","Ta Hen",2,8,4,5,35,0,"Ta Hen",2,1,0,2,208,20804,208080405
"020804057101","Wat Ta Hen",2,8,4,5,710,0,"វត្តតាហែន",3,1,0,2,208,20804,208080405
"020804070331","Ta Pon 1",2,8,4,7,33,0,"Ta Pon 1",2,1,0,2,208,20804,208080407
"020805020011","Panhnha",2,8,5,2,1,0,"Panhnha",2,1,0,2,208,20805,208080502
"020805040021","Kampong Preah",2,8,5,4,2,0,"Kampong Preah",2,1,0,2,208,20805,208080504
"020805047071","Kampong Preah",2,8,5,4,707,0,"កំពង់ព្រះ",3,1,0,2,208,20805,208080504
"020805050031","Andaung Trach",2,8,5,5,3,0,"Andaung Trach",2,1,0,2,208,20805,208080505
"020805055121","Andaung Trach",2,8,5,5,512,0,"Andaung Trach",1,1,0,2,208,20805,208080505
"020805060041","Sras Keo",2,8,5,6,4,0,"Sras Keo",2,1,0,2,208,20805,208080506
"020806010051","Sambok Ok",2,8,6,1,5,0,"Sambok Ok",2,1,0,2,208,20806,208080601
"020806010441","Kampong Ko",2,8,6,1,44,0,"Kampong Ko",2,1,0,2,208,20806,208080601
"020806020471","Sala Trav",2,8,6,2,47,0,"Sala Trav",2,1,0,2,208,20806,208080602
"020806030061","Kampong Preang",2,8,6,3,6,0,"Kampong Preang",2,1,0,2,208,20806,208080603
"020806035041","Kampong Preang",2,8,6,3,504,0,"Kampong Preang",1,1,0,2,208,20806,208080603
"020806039011","Sangker",2,8,6,3,901,0,"សង្កែ",4,1,0,2,208,20806,208080603
"020806040501","Kang Keng",2,8,6,4,50,0,"Kang Keng",2,1,0,2,208,20806,208080604
"020806060081","Kbal Thnal",2,8,6,6,8,0,"Kbal Thnal",2,1,0,2,208,20806,208080606
"020806065141","Kbal Thnal",2,8,6,6,514,0,"Kbal Thnal",1,1,0,2,208,20806,208080606
"020807010511","Tuol Snuol",2,8,7,1,51,0,"Tuol Snuol",2,1,0,2,208,20807,208080701
"020807020281","Wat Kandal",2,8,7,2,28,0,"Wat Kandal",2,1,0,2,208,20807,208080702
"020807030291","Raing Kesei",2,8,7,3,29,0,"Raing Kesei",2,1,0,2,208,20807,208080703
"020807035081","Raing Kesei",2,8,7,3,508,0,"Raing Kesei",1,1,0,2,208,20807,208080703
"020807037081","Raing Kesei",2,8,7,3,708,0,"រាំងកេសី",3,1,0,2,208,20807,208080703
"020807040301","Raing Kroal",2,8,7,4,30,0,"Raing Kroal",2,1,0,2,208,20807,208080704
"020807050311","Prey Svay",2,8,7,5,31,0,"Prey Svay",2,1,0,2,208,20807,208080705
